,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.5,1.5
AS,0.5,92.0,3.0,2.0,2.5
MR,2.0,5.5,88.0,2.0,2.5
MS,0.5,1.0,1.5,94.0,3.0
MVP,3.0,3.0,3.0,2.0,89.0
