indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,8-7-4-3,4,0.34817670684481883,126x3,3x212,8,0.06867954119532307,0.3863470081962324,0.01686820000759326,7,0.2324296816582554,0.20335641546970107,0.006941799976630136,4,0.4507299034765367,0.22763913924055004,0.005703999981051311,3,0.3985074115089974,0.23580895265644922,0.0055228999990504235
1,N,New_N_002.wav,8-7-4-3,4,0.34263487564140327,126x3,3x212,8,0.07401385154221703,0.4108736923352186,0.015317200013669208,7,0.25548849411388114,0.22203642040839097,0.006762900011381134,4,0.47075500889270305,0.18485969057737253,0.0061049000069033355,3,0.45588989764853094,0.184845720009727,0.006184800004120916
2,N,New_N_003.wav,8-7-4-3,4,0.38357987879962807,126x3,3x212,8,0.07508238353131656,0.3363582245614244,0.013861500017810613,7,0.17914621568663863,0.19688680151738405,0.007183100009569898,4,0.3761271626765531,0.1590057659681553,0.005916199996136129,3,0.3542795444656579,0.12928068923556954,0.00532789999851957
3,N,New_N_004.wav,8-7-4-3,4,0.38516343722128954,126x3,3x212,8,0.07777836037730713,0.314151269102415,0.013551999989431351,7,0.11679174647398244,0.14163706721116068,0.006908899988047779,4,0.40584931610951813,0.09422855937961923,0.005695600004401058,3,0.46121567776302763,0.10078583319541105,0.006051699980162084
4,N,New_N_005.wav,8-7-4-3,4,0.39063457193196144,126x3,3x212,8,0.07356357960891889,0.315513658449778,0.014063200011150911,7,0.19646786637404703,0.1737779075889401,0.009016299998620525,4,0.42386557178072465,0.21410116085603056,0.006567999982507899,3,0.2882219725772656,0.1740310758297433,0.0058490999799687415
5,N,New_N_006.wav,8-7-4-3,4,0.32627576318886303,126x3,3x212,8,0.07235180223792954,0.344309505643451,0.009541800012812018,7,0.1825649076362203,0.17192806536856317,0.004495999979553744,4,0.3849283427720882,0.10649445816157194,0.003677399974549189,3,0.3886919639413673,0.11045619842721356,0.0037096999876666814
6,N,New_N_007.wav,8-7-4-3,4,0.3660284358474116,126x3,3x212,8,0.07203602748275152,0.3839277982351273,0.013992599997436628,7,0.14666777271710826,0.1942740354879299,0.007199399988166988,4,0.3676205242665369,0.18670369983344495,0.006002800015266985,3,0.3482489995821483,0.16403069737588646,0.005937600013567135
7,N,New_N_008.wav,8-7-4-3,4,0.39052415759221665,126x3,3x212,8,0.07689901966235164,0.37838661180896854,0.009413699997821823,7,0.1526554611484646,0.1765724892167087,0.00727170001482591,4,0.3368119799303941,0.14228213695658715,0.0061206000100355595,3,0.2993194778871802,0.10401463850795638,0.005925800011027604
8,N,New_N_009.wav,8-7-4-3,4,0.336213664366714,126x3,3x212,8,0.05857368616413055,0.33673683401516297,0.014111600001342595,7,0.17244952380743012,0.22319738785039345,0.004794800013769418,4,0.4024564917888883,0.15493828905202708,0.0056878999748732895,3,0.419597645404305,0.16233281913586353,0.00595309998607263
9,N,New_N_010.wav,8-7-4-3,4,0.37886012590271695,126x3,3x212,8,0.06651334059609108,0.365414107072143,0.014167799992719665,7,0.1306554449842108,0.24107973750286457,0.004684399988036603,4,0.3773091349411429,0.22081915308260316,0.0036205000069458038,3,0.40112443431690004,0.21509802194037422,0.0035499999939929694
