,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,1,0,3
real_AS,0,36,0,3,1
real_MR,0,11,27,2,0
real_MS,4,22,1,11,2
real_MVP,4,6,1,2,27
