distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
14-6,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.9612499999999999,0.8579954954954955,0.903125,200
14-6,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8138806219040269,0.88125,200
14-6,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.8049999999999999,0.9512499999999999,0.8195604395604397,0.878125,200
14-6,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,162,762,38,38,0.924,0.8100000000000002,0.9525,0.8275322325386509,0.88125,200
14-6,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8443023380523382,0.88125,200
14-6,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,112,712,88,88,0.8240000000000001,0.5599999999999999,0.89,0.5932241454121412,0.725,200
14-6,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,105,705,95,95,0.8100000000000002,0.525,0.88125,0.5440554254488681,0.703125,200
14-6,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,109,709,91,91,0.818,0.545,0.8862500000000001,0.5716290343156014,0.715625,200
14-6,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,104,704,96,96,0.808,0.52,0.8799999999999999,0.5185047812228339,0.7000000000000001,200
14-6,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,111,711,89,89,0.8220000000000001,0.5549999999999999,0.8887499999999999,0.5763229543717349,0.7218749999999999,200
14-6,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9131842099760596,0.94375,200
14-6,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8860825982777202,0.928125,200
14-6,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8806578162759313,0.925,200
14-6,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8806926856926858,0.925,200
14-6,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9279099549110779,0.953125,200
14-6,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,138,738,62,62,0.8760000000000001,0.69,0.9225,0.7020530582040017,0.80625,200
14-6,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,137,737,63,63,0.8739999999999999,0.6849999999999999,0.92125,0.6860299476578546,0.803125,200
14-6,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.66,0.915,0.6562439244465064,0.7875,200
14-6,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.6757645403377112,0.803125,200
14-6,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.6457651789040973,0.78125,200
14-6,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,194,794,6,6,0.9880000000000001,0.97,0.9925,0.9708111742771562,0.98125,200
14-6,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9036182285394831,0.9375,200
14-6,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9269091017928227,0.953125,200
14-6,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,190,790,10,10,0.9799999999999999,0.95,0.9875,0.9514976394474559,0.96875,200
14-6,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9416757457149133,0.9625,200
14-6,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8768549280177187,0.921875,200
14-6,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,174,774,26,26,0.9479999999999998,0.8699999999999999,0.9675,0.8746464798190429,0.91875,200
14-6,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.8200000000000001,0.9550000000000001,0.8350083452026098,0.8875,200
14-6,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9574999999999999,0.8290322140322139,0.89375,200
14-6,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.9637499999999999,0.8633518765546133,0.909375,200
