indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_-5db,N,New_N_001.wav,26,DeepONMF_H1,1,nndsvd,0.2961034685165302,26x212,0.02807050000410527,26,0.2961034685165302,0.29949215703622667,0.027328799944370985
1,SNR_-5db,N,New_N_002.wav,26,DeepONMF_H1,1,nndsvd,0.29309569545999287,26x212,0.027631700038909912,26,0.29309569545999287,0.3070695180912174,0.026840000064112246
2,SNR_-5db,N,New_N_003.wav,26,DeepONMF_H1,1,nndsvd,0.28818310606955705,26x212,0.02700959995854646,26,0.28818310606955705,0.3103073756538984,0.02625260001514107
3,SNR_-5db,N,New_N_004.wav,26,DeepONMF_H1,1,nndsvd,0.29747635653655086,26x212,0.02629399998113513,26,0.29747635653655086,0.30881295010013093,0.02552519994787872
4,SNR_-5db,N,New_N_005.wav,26,DeepONMF_H1,1,nndsvd,0.29165145115367447,26x212,0.028293300070799887,26,0.29165145115367447,0.31350172460036196,0.0276026000501588
5,SNR_-5db,N,New_N_006.wav,26,DeepONMF_H1,1,nndsvd,0.2899421828876141,26x212,0.02507329999934882,26,0.2899421828876141,0.30196622886654406,0.024115500040352345
6,SNR_-5db,N,New_N_007.wav,26,DeepONMF_H1,1,nndsvd,0.2962795731762059,26x212,0.025450299959629774,26,0.2962795731762059,0.3025490115447398,0.024703599978238344
7,SNR_-5db,N,New_N_008.wav,26,DeepONMF_H1,1,nndsvd,0.29263442545963075,26x212,0.022694099927321076,26,0.29263442545963075,0.2993063500219925,0.022067999932914972
8,SNR_-5db,N,New_N_009.wav,26,DeepONMF_H1,1,nndsvd,0.2928735943571366,26x212,0.026166099938564003,26,0.2928735943571366,0.3116343715746861,0.025440299999900162
9,SNR_-5db,N,New_N_010.wav,26,DeepONMF_H1,1,nndsvd,0.2920108625305701,26x212,0.02385679993312806,26,0.2920108625305701,0.29907502214486936,0.02300950000062585
10,SNR_-5db,N,New_N_011.wav,26,DeepONMF_H1,1,nndsvd,0.2947647824375056,26x212,0.024969000020064414,26,0.2947647824375056,0.30633718253488645,0.024257299955934286
11,SNR_-5db,N,New_N_012.wav,26,DeepONMF_H1,1,nndsvd,0.296362935920855,26x212,0.02538590005133301,26,0.296362935920855,0.30586283192783703,0.024512300034984946
12,SNR_-5db,N,New_N_013.wav,26,DeepONMF_H1,1,nndsvd,0.2940653351418707,26x212,0.025825100019574165,26,0.2940653351418707,0.2976091097639105,0.025186600047163665
13,SNR_-5db,N,New_N_014.wav,26,DeepONMF_H1,1,nndsvd,0.29322163739878637,26x212,0.027128699934110045,26,0.29322163739878637,0.3037242134677348,0.026232499978505075
14,SNR_-5db,N,New_N_015.wav,26,DeepONMF_H1,1,nndsvd,0.2958028359279522,26x212,0.02820399997290224,26,0.2958028359279522,0.298864602879844,0.02743319992441684
15,SNR_-5db,N,New_N_016.wav,26,DeepONMF_H1,1,nndsvd,0.29249603812430847,26x212,0.02660360001027584,26,0.29249603812430847,0.2969271497415868,0.025948600028641522
16,SNR_-5db,N,New_N_017.wav,26,DeepONMF_H1,1,nndsvd,0.2945350155996169,26x212,0.025846100063063204,26,0.2945350155996169,0.3070558361212568,0.024924100027419627
17,SNR_-5db,N,New_N_018.wav,26,DeepONMF_H1,1,nndsvd,0.29273269744193076,26x212,0.026153499959036708,26,0.29273269744193076,0.3008312340666829,0.025296199950389564
