,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,38,1,1,0
real_MR,0,0,39,1,0
real_MS,1,1,0,38,0
real_MVP,1,3,0,0,36
