,N,AS,MR,MS,MVP
N,96.0,0.0,0.5,0.0,3.5000000000000004
AS,0.0,97.5,2.0,0.0,0.5
MR,3.0,8.5,86.0,1.0,1.5
MS,0.5,0.5,2.5,93.5,3.0
MVP,3.0,4.0,2.0,1.5,89.5
