distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
10-16-26,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9501855755038129,0.96875,200
10-16-26,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.9050334988075681,0.940625,200
10-16-26,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.90441232205334,0.9375,200
10-16-26,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,173,773,27,27,0.946,0.8649999999999999,0.9662499999999999,0.8652039895942336,0.915625,200
10-16-26,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9175517622886045,0.946875,200
