,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.5,1.0
AS,0.0,93.0,3.5000000000000004,0.5,3.0
MR,3.0,8.0,85.0,3.0,1.0
MS,0.5,0.0,1.5,94.5,3.5000000000000004
MVP,2.0,2.0,3.5000000000000004,1.5,91.0
