distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
6-4-3,3,KNN,DeepONMF_H3,1,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
6-4-3,3,KNN,DeepONMF_H3,2,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
6-4-3,3,KNN,DeepONMF_H3,3,155,34,6,5,0.945,0.96875,0.85,0.9627329192546584,0.909375
6-4-3,3,KNN,DeepONMF_H3,4,157,32,8,3,0.945,0.98125,0.8,0.9515151515151515,0.890625
6-4-3,3,KNN,DeepONMF_H3,5,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
6-4-3,3,KNN,DeepONMF_W,1,147,34,6,13,0.905,0.91875,0.85,0.9607843137254902,0.8843749999999999
6-4-3,3,KNN,DeepONMF_W,2,149,31,9,11,0.9,0.93125,0.775,0.9430379746835443,0.853125
6-4-3,3,KNN,DeepONMF_W,3,152,33,7,8,0.925,0.95,0.825,0.9559748427672956,0.8875
6-4-3,3,KNN,DeepONMF_W,4,149,29,11,11,0.89,0.93125,0.725,0.93125,0.828125
6-4-3,3,KNN,DeepONMF_W,5,148,34,6,12,0.91,0.925,0.85,0.961038961038961,0.8875
6-4-3,3,SVM,DeepONMF_H3,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
6-4-3,3,SVM,DeepONMF_H3,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
6-4-3,3,SVM,DeepONMF_H3,3,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
6-4-3,3,SVM,DeepONMF_H3,4,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
6-4-3,3,SVM,DeepONMF_H3,5,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
6-4-3,3,SVM,DeepONMF_W,1,144,39,1,16,0.915,0.9,0.975,0.993103448275862,0.9375
6-4-3,3,SVM,DeepONMF_W,2,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
6-4-3,3,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
6-4-3,3,SVM,DeepONMF_W,4,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
6-4-3,3,SVM,DeepONMF_W,5,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
6-4-3,3,UjaNet,DeepONMF_H3,1,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
6-4-3,3,UjaNet,DeepONMF_H3,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
6-4-3,3,UjaNet,DeepONMF_H3,3,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
6-4-3,3,UjaNet,DeepONMF_H3,4,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
6-4-3,3,UjaNet,DeepONMF_H3,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
6-4-3,3,UjaNet,DeepONMF_W,1,153,39,1,7,0.96,0.95625,0.975,0.9935064935064936,0.965625
6-4-3,3,UjaNet,DeepONMF_W,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
6-4-3,3,UjaNet,DeepONMF_W,3,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
6-4-3,3,UjaNet,DeepONMF_W,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
6-4-3,3,UjaNet,DeepONMF_W,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
