indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_0db,N,New_N_001.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38410968692838704,6x212,0.024859099998138845,8,0.3026405454122971,0.32743984374687357,0.013837600010447204,7,0.0900751833288826,0.33286501765395,0.0037692999467253685,7,0.05572135129353395,0.3289048662804874,0.0032632999354973435,6,0.08863996117240516,0.3406179313775496,0.003031600033864379
1,SNR_0db,N,New_N_002.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.37965855505349755,6x212,0.023589399992488325,8,0.2984335588557978,0.35389019676407674,0.01287530001718551,7,0.08713596607446779,0.35610816633953135,0.0035963000264018774,7,0.055765466919855296,0.3518377084698813,0.003179799998179078,6,0.0875284086611849,0.36611958462750477,0.0028915000148117542
2,SNR_0db,N,New_N_003.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38460228051177875,6x212,0.02512929996009916,8,0.3032786697164477,0.344741302135492,0.013960300013422966,7,0.08773707277389772,0.3437343081642946,0.003517800010740757,7,0.05577043469574096,0.33774949351095157,0.0032878000056371093,6,0.08770790687666491,0.3376255933781268,0.003355700056999922
3,SNR_0db,N,New_N_004.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3859871598920382,6x212,0.023603999987244606,8,0.3060540199224893,0.35271741062646694,0.012617100030183792,7,0.0869936648052717,0.3475186935093171,0.003915700013749301,7,0.055765318159733505,0.3417526621226495,0.0031376000260934234,6,0.0853163418418854,0.33617799784808283,0.0028498999308794737
4,SNR_0db,N,New_N_005.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38124152796754474,6x212,0.024805699940770864,8,0.3006638629423605,0.3412308700097156,0.0140055000083521,7,0.08588278387648006,0.3395012309902451,0.003601800068281591,7,0.055769753189507665,0.335064816118907,0.00316350010689348,6,0.0861749460435445,0.333306651464446,0.003060000017285347
5,SNR_0db,N,New_N_006.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38640438958220497,6x212,0.024892499903216958,8,0.3040187809256724,0.3551413481856896,0.013661500066518784,7,0.08593593127335007,0.3438242755863132,0.003924499964341521,7,0.05575364179271663,0.33699341841318087,0.0033083000453189015,6,0.08733789328934492,0.3257404436434848,0.002993699978105724
6,SNR_0db,N,New_N_007.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38531855002205045,6x212,0.024968800018541515,8,0.3050033289778683,0.3294461826197331,0.014237500028684735,7,0.09012632451416314,0.33176268018017885,0.003403899958357215,7,0.05573576324044139,0.32664915329798433,0.0032059999648481607,6,0.09167830685673255,0.31890491058343806,0.003138400032185018
7,SNR_0db,N,New_N_008.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3821386400073785,6x212,0.02660360001027584,8,0.3005856365262809,0.3459402231458463,0.014412000076845288,7,0.08736582357055095,0.3484191854033712,0.004528699908405542,7,0.055758429755435594,0.3427888449698527,0.003575399983674288,6,0.0889682890545885,0.34070177296478066,0.0031834000255912542
8,SNR_0db,N,New_N_009.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38170731428694205,6x212,0.02804100001230836,8,0.30117594713190154,0.36751165404665503,0.016013999935239553,7,0.08710130208181949,0.35447877210533973,0.0036094000097364187,7,0.05575924152347571,0.34903910901722035,0.004034499987028539,6,0.0861097690929589,0.33579488688131565,0.0034573000157251954
9,SNR_0db,N,New_N_010.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.382767004197318,6x212,0.02704539999831468,8,0.3012027197555807,0.3683227420221526,0.015981300035491586,7,0.08385476774770188,0.3711489358207502,0.003558599972166121,7,0.05576199440270378,0.36431482215298844,0.003436799976043403,6,0.08849974329883609,0.3598516153274588,0.0031224999111145735
10,SNR_0db,N,New_N_011.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38511577140392983,6x212,0.02540929999668151,8,0.30351652267805296,0.35444502494644503,0.014082300011068583,7,0.08777571112013942,0.3450725266109631,0.0037535999435931444,7,0.05586080178341213,0.33719207577171695,0.003414000035263598,6,0.08923589426208489,0.33958830512478444,0.00309339992236346
11,SNR_0db,N,New_N_012.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3837632192912876,6x212,0.025733200018294156,8,0.3036297645010626,0.34578419849644326,0.014857299975119531,7,0.08847730884613579,0.3470153695734524,0.0032981999684125185,7,0.055781595983460434,0.34202328569834917,0.0033153999829664826,6,0.08844636789881816,0.3468698121977572,0.0030512999510392547
12,SNR_0db,N,New_N_013.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3830608923971277,6x212,0.025239999988116324,8,0.3023975181152651,0.35168650179759625,0.013707299949601293,7,0.08688004904908606,0.3462283747908139,0.004279599990695715,7,0.05580848322742123,0.3393608179388968,0.003307199920527637,6,0.08722066012607319,0.3328569672260463,0.0029570000478997827
13,SNR_0db,N,New_N_014.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38129547623844245,6x212,0.026075300062075257,8,0.3005951987914085,0.3548138587237199,0.014886599965393543,7,0.08420350057932091,0.3510024655836565,0.0038339999737218022,7,0.05578747440997503,0.34450134848663544,0.0031154999742284417,6,0.08729931565378264,0.35205962065105023,0.0032374999718740582
