indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_5db,N,New_N_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.36525278474829803,2x212,0.01513910002540797,32,0.19990874255503321,0.2642835899661749,0.011803800007328391,13,0.0941117632193277,0.21377377312269424,0.0014242999022826552,5,0.07755436849161805,0.2295251811908509,0.0006050999509170651,2,0.10404213953748974,0.12079675520063549,0.0003933999687433243
1,SNR_5db,N,New_N_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.3666517509630983,2x212,0.014861500007100403,32,0.2001995499104431,0.2636652130118629,0.01173559995368123,13,0.09325514866207571,0.21100165378534955,0.001362500013783574,5,0.08273371653984274,0.24181434785189243,0.0005907999584451318,2,0.1022341192047483,0.11941449877570336,0.0003619999624788761
2,SNR_5db,AS,New_AS_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5057292201659407,2x212,0.014489799970760942,32,0.2464747764748178,0.26107295960360255,0.011370199965313077,13,0.11938672790715196,0.20051421728451058,0.0014106000307947397,5,0.10522992418997255,0.18682996554322884,0.0005996000254526734,2,0.2794020367366967,0.3437045478672578,0.0003635999746620655
3,SNR_5db,AS,New_AS_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.49356639012168607,2x212,0.017247900017537177,32,0.2371553959173498,0.2589870473158186,0.013915600022301078,13,0.11266597329673801,0.20593083169328608,0.0014705000212416053,5,0.09803526741627475,0.20746498000849653,0.0006264999974519014,2,0.2588719146255006,0.31906678138803174,0.0003730999305844307
4,SNR_5db,MR,New_MR_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.4405743871595226,2x212,0.014170199981890619,32,0.2336711637436058,0.2663150593921327,0.01119360001757741,13,0.10891444910812681,0.21069762006504916,0.0013165000127628446,5,0.09475096554992077,0.22026794525310117,0.0005674000130966306,2,0.19153180316232585,0.2027336900622622,0.0003475000848993659
5,SNR_5db,MR,New_MR_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.4600809279192814,2x212,0.014295600005425513,32,0.2507883752531947,0.26144537082720354,0.011250799987465143,13,0.1111442092729897,0.19576082543814716,0.0013239000691100955,5,0.0933312533946478,0.19931122011734487,0.0005612000823020935,2,0.20990666303464317,0.19959195525910287,0.0003448000643402338
6,SNR_5db,MS,New_MS_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.40163427606589913,2x212,0.013319200021214783,32,0.21647872391168452,0.26362039543297094,0.010213000001385808,13,0.10221963712975882,0.19620990501487243,0.001394100021570921,5,0.09638404128743125,0.24880724616060154,0.000583200016990304,2,0.14077961047968907,0.16026652018550946,0.0003501999890431762
7,SNR_5db,MS,New_MS_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.39989917454753093,2x212,0.01308860001154244,32,0.21463205523555198,0.26181207074148144,0.00983629992697388,13,0.10220136363271143,0.2054934477343575,0.001257200026884675,5,0.09091072031974484,0.22873200624520665,0.0006813999498263001,2,0.14221569436192613,0.16372253700162498,0.00036369997542351484
8,SNR_5db,MVP,New_MVP_001.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5521497972427081,2x212,0.013415099936537445,32,0.21917423438696637,0.2347519822991788,0.010587699944153428,13,0.14447757205689418,0.16054773783968374,0.0012227999977767467,5,0.10983505181452574,0.12977450937253016,0.0005410000449046493,2,0.3422150329157086,0.05123714429618817,0.0003372000064700842
9,SNR_5db,MVP,New_MVP_002.wav,32-13-5-2,DeepONMF_H4,4,nndsvd,0.5271985515287297,2x212,0.014824700076133013,32,0.19870006327627762,0.23958622468989835,0.011912900023162365,13,0.09401150467762107,0.167344375167566,0.0012642000801861286,5,0.08890052006505175,0.14884698888806885,0.0005684000207111239,2,0.35833195564607684,0.050712372408310225,0.0003385999007150531
