,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,0,5
real_AS,0,30,6,3,1
real_MR,0,5,30,5,0
real_MS,5,21,1,11,2
real_MVP,5,6,1,0,28
