,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.0,2.0
AS,0.0,96.0,2.5,1.0,0.5
MR,1.0,2.5,93.5,2.0,1.0
MS,0.0,1.5,2.0,94.0,2.5
MVP,3.5000000000000004,3.5000000000000004,0.5,2.5,90.0
