,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,1,0,1
real_AS,0,37,2,0,1
real_MR,2,3,29,1,5
real_MS,0,3,4,30,3
real_MVP,1,2,7,2,28
