,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,39,0,0,1
real_MR,0,3,35,2,0
real_MS,1,1,1,36,1
real_MVP,2,1,3,1,33
