,N,AS,MR,MS,MVP
N,97.0,0.0,1.0,0.0,2.0
AS,0.0,97.0,2.5,0.5,0.0
MR,3.5000000000000004,4.0,89.0,3.0,0.5
MS,0.5,1.0,1.0,94.0,3.5000000000000004
MVP,4.0,2.0,3.5000000000000004,3.0,87.5
