indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
10,SNR_0db,N,New_N_011.wav,30-13-6,DeepONMF_H3,3,0.45129411335912223,6x212,0.02367010002490133,30,0.26124543411625206,0.23429551757004602,0.015900900005362928,13,0.4348009744224718,0.1653336911226665,0.0043005000334233046,6,0.529993262843319,0.14051374205000794,0.00260449992492795
11,SNR_0db,N,New_N_012.wav,30-13-6,DeepONMF_H3,3,0.4021497356328513,6x212,0.024033800000324845,30,0.25801960989712563,0.2433861974725231,0.01558779994957149,13,0.4333234448928856,0.16967729187684122,0.004572100006043911,6,0.5132784561150711,0.1514350496183217,0.0030647999374195933
12,SNR_0db,N,New_N_013.wav,30-13-6,DeepONMF_H3,3,0.37827268217375243,6x212,0.024831000017002225,30,0.26063290472785866,0.24681869302019566,0.016750499955378473,13,0.42398723489069046,0.1665405988622389,0.004561500041745603,6,0.5181484148269327,0.13996130995811606,0.0027019999688491225
13,SNR_0db,N,New_N_014.wav,30-13-6,DeepONMF_H3,3,0.39103071159563996,6x212,0.025252799969166517,30,0.2563215839975071,0.2474409393984419,0.016657300060614944,13,0.47639623019557953,0.16420375358194025,0.004722799989394844,6,0.5761268866901699,0.14443557837768195,0.0030813999474048615
14,SNR_0db,N,New_N_015.wav,30-13-6,DeepONMF_H3,3,0.397842448910999,6x212,0.024515099939890206,30,0.2626066316096976,0.252803977831285,0.016526899999007583,13,0.3982782881202032,0.15850439074082587,0.004421999910846353,6,0.561370591411149,0.13973212008612892,0.0026621000142768025
15,SNR_0db,N,New_N_016.wav,30-13-6,DeepONMF_H3,3,0.41632116998010515,6x212,0.026006900006905198,30,0.26058431309578783,0.25353616251488453,0.017236500047147274,13,0.3958334705322081,0.16314512431917363,0.004949099966324866,6,0.48109074900811233,0.13947334408101986,0.0028753000078722835
16,SNR_0db,N,New_N_017.wav,30-13-6,DeepONMF_H3,3,0.37892277718930373,6x212,0.025486900005489588,30,0.26569552365368104,0.2571621550733797,0.017285199952311814,13,0.4824755022699837,0.19847062333114712,0.004442299949005246,6,0.5345680473487223,0.1703265025710405,0.0028420999879017472
17,SNR_0db,N,New_N_018.wav,30-13-6,DeepONMF_H3,3,0.3982166076612743,6x212,0.024827499990351498,30,0.2605629144575404,0.2524680212104791,0.016520700068213046,13,0.39678671412066485,0.19059264941975756,0.004688899964094162,6,0.4389082828848117,0.1531952348314093,0.0028679000679403543
18,SNR_0db,N,New_N_019.wav,30-13-6,DeepONMF_H3,3,0.4018062446473355,6x212,0.0242434999672696,30,0.2593145969355782,0.244354555803143,0.016041799914091825,13,0.442016434541566,0.1859275468134438,0.004571400000713766,6,0.5019334436730468,0.1618805878090922,0.002754200017079711
19,SNR_0db,N,New_N_020.wav,30-13-6,DeepONMF_H3,3,0.394236941463732,6x212,0.025738899945281446,30,0.2608308065728886,0.2581165535462558,0.016738199978135526,13,0.4146624809542309,0.1599067085320587,0.004798399982973933,6,0.4758675972277242,0.1330344944863279,0.0032155000371858478
20,SNR_0db,N,New_N_021.wav,30-13-6,DeepONMF_H3,3,0.45393665759842955,6x212,0.024802899919450283,30,0.2507120444466618,0.25298263921893865,0.01690339995548129,13,0.4375249569015497,0.15404528629587871,0.004305600072257221,6,0.5406452979234374,0.1482811277819005,0.002643599989823997
21,SNR_0db,N,New_N_022.wav,30-13-6,DeepONMF_H3,3,0.39202183418364267,6x212,0.025109200039878488,30,0.2597526064506666,0.26028910464561755,0.01678220008034259,13,0.42479556412850883,0.1661961423065179,0.004673199960961938,6,0.5349580172604171,0.15367417541467412,0.002726999926380813
22,SNR_0db,N,New_N_023.wav,30-13-6,DeepONMF_H3,3,0.4254475529330026,6x212,0.02536229998804629,30,0.2553300130887675,0.23099800353182892,0.01720730005763471,13,0.42875631376913875,0.12722037517831292,0.0044238000409677625,6,0.530294782318896,0.13035220932706024,0.0026615000097081065
23,SNR_0db,N,New_N_024.wav,30-13-6,DeepONMF_H3,3,0.4003982692604524,6x212,0.02592509996611625,30,0.2582590855946726,0.246531560671394,0.017350399983115494,13,0.4358473915950137,0.15869063724309823,0.00489079998806119,6,0.5307920634018156,0.15855838983086198,0.0027655999874696136
24,SNR_0db,N,New_N_025.wav,30-13-6,DeepONMF_H3,3,0.37305452924222104,6x212,0.024922500015236437,30,0.2518428339246554,0.25621091901617704,0.016624499927274883,13,0.4225008825732303,0.19982930485224512,0.004737099981866777,6,0.48338814514642864,0.18478996408158813,0.002571699908003211
25,SNR_0db,N,New_N_026.wav,30-13-6,DeepONMF_H3,3,0.41138642231159206,6x212,0.02505120006389916,30,0.26069546031544927,0.2593059173004194,0.016600499977357686,13,0.44866773936628773,0.16510421277876633,0.004757600021548569,6,0.540365733413427,0.13467776570876389,0.002700399956665933
26,SNR_0db,N,New_N_027.wav,30-13-6,DeepONMF_H3,3,0.38766801515013505,6x212,0.02464630000758916,30,0.2560560252748088,0.25026034698479765,0.016709099989384413,13,0.4109013776040617,0.15708880934303562,0.004301300039514899,6,0.5623882504341801,0.1626803938012104,0.0026206999318674207
27,SNR_0db,N,New_N_028.wav,30-13-6,DeepONMF_H3,3,0.39028259061694187,6x212,0.02771469997242093,30,0.2571112253915997,0.2470624267296921,0.017791900085285306,13,0.4353543375443235,0.15882257302696937,0.006002599955536425,6,0.5570192510493973,0.14268056436665638,0.002969800028949976
28,SNR_0db,N,New_N_029.wav,30-13-6,DeepONMF_H3,3,0.4479567251489412,6x212,0.032093900023028255,30,0.2669804916244228,0.24072398831022104,0.020822999998927116,13,0.39488614310678055,0.13869541483058795,0.006995399948209524,6,0.46996242640772246,0.08711678415804387,0.0032890000147745013
29,SNR_0db,N,New_N_030.wav,30-13-6,DeepONMF_H3,3,0.4051685086544461,6x212,0.03196230006869882,30,0.25926594353911453,0.24070977104162797,0.02082959993276745,13,0.46950595251614097,0.18491452667114233,0.005962099996395409,6,0.5099545942505347,0.1554659015205969,0.0041850999696180224
30,SNR_0db,N,New_N_031.wav,30-13-6,DeepONMF_H3,3,0.4100928228506967,6x212,0.04212190001271665,30,0.2638788920838467,0.24280464754115255,0.030094900052063167,13,0.4522789205223675,0.1642501390467516,0.006467500003054738,6,0.5537150770421432,0.17978457938814418,0.004571500001475215
31,SNR_0db,N,New_N_032.wav,30-13-6,DeepONMF_H3,3,0.4063318510900382,6x212,0.03609489998780191,30,0.25623548881540675,0.23772193150145432,0.0252318000420928,13,0.4334765714336289,0.17361967750537147,0.006009300006553531,6,0.5159320957239298,0.141146354852586,0.0035247000632807612
32,SNR_0db,N,New_N_033.wav,30-13-6,DeepONMF_H3,3,0.3892005711473188,6x212,0.03222260007169098,30,0.2597159974402437,0.2401337273535316,0.02168749994598329,13,0.43186524222909856,0.14566619122314778,0.005907400045543909,6,0.5157781153416663,0.13642687229506525,0.0035831000423058867
33,SNR_0db,N,New_N_034.wav,30-13-6,DeepONMF_H3,3,0.41405587088074375,6x212,0.031552799977362156,30,0.26000239500968186,0.23956188483333582,0.021789400023408234,13,0.4415749484611107,0.138475661974619,0.005413600010797381,6,0.5461330784167279,0.121175825474269,0.003335300018079579
34,SNR_0db,N,New_N_035.wav,30-13-6,DeepONMF_H3,3,0.40080725609826123,6x212,0.03011060005519539,30,0.25753364898466036,0.2557146104633416,0.02010959992185235,13,0.4507961507146368,0.17227827867685747,0.0056833999697119,6,0.5444025590152758,0.17609652260595002,0.0033744999673217535
35,SNR_0db,N,New_N_036.wav,30-13-6,DeepONMF_H3,3,0.4042664812263753,6x212,0.04055289993993938,30,0.25546372261026207,0.24702390861799187,0.023440899909473956,13,0.43261156432989795,0.14575221818953615,0.009973500040359795,6,0.5008301740258719,0.12418237729300184,0.0060403000097721815
36,SNR_0db,N,New_N_037.wav,30-13-6,DeepONMF_H3,3,0.3654579488349986,6x212,0.030547100002877414,30,0.19422267524016049,0.26302201580505824,0.020886700018309057,13,0.33057290047568244,0.11882030962806198,0.005435600061900914,6,0.5175560513185485,0.10616769869829382,0.0032586000161245465
37,SNR_0db,N,New_N_038.wav,30-13-6,DeepONMF_H3,3,0.3882355484608195,6x212,0.03086609998717904,30,0.25351950322081174,0.24303047083803125,0.02120070008095354,13,0.41875912149511085,0.13002925741639204,0.005504600005224347,6,0.4995944872128994,0.10282354097028658,0.003249600064009428
38,SNR_0db,N,New_N_039.wav,30-13-6,DeepONMF_H3,3,0.4360173432541197,6x212,0.03145190002396703,30,0.26819015265227164,0.25145768153718884,0.022184700006619096,13,0.38827167666374696,0.17572524041195467,0.005197699996642768,6,0.5137402847010446,0.16299081638231205,0.003076799912378192
39,SNR_0db,N,New_N_040.wav,30-13-6,DeepONMF_H3,3,0.3808424379679051,6x212,0.029763800092041492,30,0.2522123028031367,0.22656811974355362,0.019988800049759448,13,0.3917313780994297,0.13592466617449345,0.005758699961006641,6,0.4754168845640554,0.10174663083788188,0.0030507000628858805
40,SNR_0db,N,New_N_041.wav,30-13-6,DeepONMF_H3,3,0.3999085973528198,6x212,0.028152099926955998,30,0.2610895548512661,0.24843143260992157,0.018910699989646673,13,0.41032178854909435,0.15074550238845083,0.004904800094664097,6,0.537376761117909,0.13001125991376222,0.0034774000523611903
41,SNR_0db,N,New_N_042.wav,30-13-6,DeepONMF_H3,3,0.4087189312487776,6x212,0.0270306000020355,30,0.26386798180387444,0.2458322697638157,0.01829180005006492,13,0.40436246265681924,0.1518114037166135,0.0048714999575167894,6,0.5121599908592921,0.13666282295844154,0.0028959999326616526
42,SNR_0db,N,New_N_043.wav,30-13-6,DeepONMF_H3,3,0.403137189217356,6x212,0.026635500020347536,30,0.2515545991882651,0.24622523678736954,0.01771419995930046,13,0.41964212505668674,0.13181698629162703,0.005154000013135374,6,0.5035765815286616,0.10966868674749215,0.0028782000299543142
43,SNR_0db,N,New_N_044.wav,30-13-6,DeepONMF_H3,3,0.3723406181861829,6x212,0.02610559994354844,30,0.2601527093136798,0.2619709752634354,0.017222799942828715,13,0.41987464251726225,0.14794133174827645,0.004755400004796684,6,0.5513467179851048,0.13138789628943,0.0031404999317601323
44,SNR_0db,N,New_N_045.wav,30-13-6,DeepONMF_H3,3,0.40479749219785555,6x212,0.02851749991532415,30,0.26324383437477106,0.25228726885947855,0.019588800030760467,13,0.4152090507203115,0.14035583847979025,0.005002099904231727,6,0.5591401075995411,0.11496287107079316,0.003011499997228384
45,SNR_0db,N,New_N_046.wav,30-13-6,DeepONMF_H3,3,0.40747486777822445,6x212,0.029967599897645414,30,0.2561574671089946,0.25716284459812555,0.020264399936422706,13,0.4202632430150525,0.1508330768997903,0.0056761999148875475,6,0.5405980157493541,0.12078130176373156,0.0031784999882802367
46,SNR_0db,N,New_N_047.wav,30-13-6,DeepONMF_H3,3,0.3883494687553208,6x212,0.031233099987730384,30,0.2550894255606207,0.24340766083389315,0.02053219999652356,13,0.4195121614834979,0.15762232873982576,0.005925799952819943,6,0.5172342050548525,0.12666849691720228,0.0037821000441908836
47,SNR_0db,N,New_N_048.wav,30-13-6,DeepONMF_H3,3,0.3867057608319534,6x212,0.030145799973979592,30,0.2513055393667677,0.24309214389554104,0.020483399974182248,13,0.41986485581844885,0.1464234870219093,0.0050134999910369515,6,0.4992281869292762,0.12623083886151354,0.0037134999874979258
48,SNR_0db,N,New_N_049.wav,30-13-6,DeepONMF_H3,3,0.36641540508611026,6x212,0.03445440006908029,30,0.25860302157139176,0.24696537942727464,0.02340790000744164,13,0.46553632843229364,0.19181282659780338,0.005656900000758469,6,0.5581297005874271,0.1635142299465701,0.004437999916262925
49,SNR_0db,N,New_N_050.wav,30-13-6,DeepONMF_H3,3,0.39850640052377184,6x212,0.03153389994986355,30,0.2545843011418287,0.2506442954828453,0.021710400003939867,13,0.4356919801018093,0.1640124283459892,0.005187299917452037,6,0.5253042199991497,0.1340339325468876,0.003615099936723709
50,SNR_0db,N,New_N_051.wav,30-13-6,DeepONMF_H3,3,0.37298189877620325,6x212,0.029288599966093898,30,0.2581607611824864,0.24330780683566564,0.019255800056271255,13,0.4278573707611541,0.15542373640544452,0.0059220000403001904,6,0.5310279857072147,0.14313552909902788,0.0032484999392181635
51,SNR_0db,N,New_N_052.wav,30-13-6,DeepONMF_H3,3,0.37730935280402655,6x212,0.029251100029796362,30,0.2529633687239943,0.250452056443209,0.020093800034374,13,0.43415565356134145,0.1758074852491115,0.0050759000005200505,6,0.5032710030052158,0.1662810395319256,0.0031493999995291233
52,SNR_0db,N,New_N_053.wav,30-13-6,DeepONMF_H3,3,0.404775692966034,6x212,0.028753899969160557,30,0.25857590515687595,0.2378395385001893,0.0188133999472484,13,0.4448438999147615,0.14257757316012432,0.006041600019671023,6,0.5355690504035927,0.10854155510388401,0.0030355999479070306
53,SNR_0db,N,New_N_054.wav,30-13-6,DeepONMF_H3,3,0.40021979085680287,6x212,0.02589069993700832,30,0.2560684980704873,0.2649148374212182,0.017104399972595274,13,0.36349081990223836,0.15168005513223826,0.00492640002630651,6,0.47851531499959893,0.10941105390600052,0.0028950999258086085
54,SNR_0db,N,New_N_055.wav,30-13-6,DeepONMF_H3,3,0.37774951438500703,6x212,0.027316799969412386,30,0.26163190450550994,0.24600669944836093,0.017963399994187057,13,0.4555516072056253,0.17724516630952294,0.005389200057834387,6,0.5471861201241497,0.1645858972084969,0.002958299941383302
55,SNR_0db,N,New_N_056.wav,30-13-6,DeepONMF_H3,3,0.41073094814618527,6x212,0.02979909989517182,30,0.2600699948422934,0.2533069996563561,0.02029949997086078,13,0.3920597826228816,0.14524705418877068,0.005509599926881492,6,0.5155892081472333,0.09200843608564092,0.003109399927780032
56,SNR_0db,N,New_N_057.wav,30-13-6,DeepONMF_H3,3,0.36270422990694884,6x212,0.029151699971407652,30,0.2554325027945474,0.24977747466987146,0.01998089998960495,13,0.41411495570501106,0.1688351651778593,0.005037399940192699,6,0.5215969324001107,0.13869555288001184,0.00314990000333637
57,SNR_0db,N,New_N_058.wav,30-13-6,DeepONMF_H3,3,0.4029874683737515,6x212,0.02812839997932315,30,0.2661551959586245,0.25928349754008706,0.019289600080810487,13,0.40487522829124384,0.1425440018708217,0.004993699956685305,6,0.5285114991574411,0.12612355473425782,0.0029775999719277024
58,SNR_0db,N,New_N_059.wav,30-13-6,DeepONMF_H3,3,0.4024412589314462,6x212,0.028961299918591976,30,0.25538126617017926,0.2401829207645205,0.01852579996921122,13,0.41732862101496293,0.1624230802429348,0.006436199997551739,6,0.4885457325765438,0.13564506844355553,0.003125599934719503
59,SNR_0db,N,New_N_060.wav,30-13-6,DeepONMF_H3,3,0.39397621530198906,6x212,0.028055400005541742,30,0.25331539952131,0.2501440462276136,0.01887719996739179,13,0.4620969353039462,0.12664978320576945,0.00496510008815676,6,0.5896395023755554,0.13133367715440666,0.003294799942523241
60,SNR_0db,N,New_N_061.wav,30-13-6,DeepONMF_H3,3,0.40556170697908506,6x212,0.026635900023393333,30,0.2609275714905666,0.2517791286531838,0.018370899953879416,13,0.4099326614161877,0.12031068836513693,0.00457380001898855,6,0.5189636835210565,0.10106253515543902,0.002886699978262186
61,SNR_0db,N,New_N_062.wav,30-13-6,DeepONMF_H3,3,0.37789549031428615,6x212,0.02573659992776811,30,0.2588594306595715,0.2527850386081904,0.016494999988935888,13,0.4042913143565749,0.18129470548377022,0.004994999966584146,6,0.4864847713217093,0.1496377505751929,0.0034764999290928245
62,SNR_0db,N,New_N_063.wav,30-13-6,DeepONMF_H3,3,0.40960536987000307,6x212,0.022854599985294044,30,0.25902133517645104,0.25133308086572176,0.015199799905531108,13,0.3949208852497587,0.15225637955086307,0.004324499983340502,6,0.5102627289865127,0.11886456498647248,0.0026190999196842313
63,SNR_0db,N,New_N_064.wav,30-13-6,DeepONMF_H3,3,0.3890165903931842,6x212,0.023724300088360906,30,0.2590932565891431,0.24664094729306735,0.01540150004439056,13,0.4137401833269067,0.15313868055013055,0.004348200047388673,6,0.530931055032376,0.1275062205918814,0.0028927000239491463
64,SNR_0db,N,New_N_065.wav,30-13-6,DeepONMF_H3,3,0.3735760333627478,6x212,0.022424899972975254,30,0.25106879998080983,0.25840996088037355,0.014012500061653554,13,0.4498931197804109,0.1543942704574832,0.004698600037954748,6,0.5364525998764014,0.11653301787003272,0.0026500000385567546
65,SNR_0db,N,New_N_066.wav,30-13-6,DeepONMF_H3,3,0.384892057449928,6x212,0.02420650003477931,30,0.2593146825834072,0.25644568988238786,0.01601050002500415,13,0.4588688343429662,0.17520119644323062,0.0043741000117734075,6,0.5310152380237688,0.15004440127654392,0.0026316000148653984
66,SNR_0db,N,New_N_067.wav,30-13-6,DeepONMF_H3,3,0.3844927358216862,6x212,0.026969200000166893,30,0.25830790918701363,0.26214537907272045,0.018162299995310605,13,0.4261281349084386,0.1563392112834657,0.005050399922765791,6,0.5386508609509777,0.14180403783514722,0.00292899995110929
67,SNR_0db,N,New_N_068.wav,30-13-6,DeepONMF_H3,3,0.40495622017444066,6x212,0.025487700011581182,30,0.2550301536444223,0.2542125963111734,0.017200600006617606,13,0.42172319786153833,0.16367205214562694,0.0044750000815838575,6,0.5126218755145556,0.13921689731769593,0.0029424000531435013
68,SNR_0db,N,New_N_069.wav,30-13-6,DeepONMF_H3,3,0.3935994800265094,6x212,0.024627000093460083,30,0.26047445114574086,0.2606150066430778,0.01566939998883754,13,0.4066681451405543,0.18247385221993215,0.005244800006039441,6,0.516209017111231,0.1661641217235713,0.002630600007250905
69,SNR_0db,N,New_N_070.wav,30-13-6,DeepONMF_H3,3,0.4063300717824771,6x212,0.0251887000631541,30,0.2619929129761649,0.2629615046101807,0.01706769992597401,13,0.4062019448077681,0.17782515292984008,0.004308299976401031,6,0.5022667272523585,0.1668709317193393,0.002822500071488321
70,SNR_0db,N,New_N_071.wav,30-13-6,DeepONMF_H3,3,0.41593288453914296,6x212,0.023398800054565072,30,0.25725580362138983,0.25638303635868487,0.014933800091966987,13,0.42633278289658355,0.17130604876570885,0.004896900034509599,6,0.5066074329515404,0.1498860352006754,0.002781399991363287
71,SNR_0db,N,New_N_072.wav,30-13-6,DeepONMF_H3,3,0.39605706805586355,6x212,0.024406000040471554,30,0.25928319374595626,0.255147735678497,0.016424600034952164,13,0.4098411971723937,0.18355142542351188,0.004325999994762242,6,0.4984222735705705,0.1381885440065224,0.0028080999618396163
72,SNR_0db,N,New_N_073.wav,30-13-6,DeepONMF_H3,3,0.438253562702962,6x212,0.025181100005283952,30,0.25924355973251284,0.2639442164942912,0.016098199994303286,13,0.3842552067395705,0.14047286910971962,0.0051033999770879745,6,0.4933659426000884,0.08897247862543393,0.002872199984267354
73,SNR_0db,N,New_N_074.wav,30-13-6,DeepONMF_H3,3,0.40426933614255056,6x212,0.026955700013786554,30,0.2598945301941768,0.253723713327805,0.01751250005327165,13,0.3937510163849006,0.14137786254332035,0.0049125999212265015,6,0.5326141629493412,0.10831438745154869,0.0032489000586792827
74,SNR_0db,N,New_N_075.wav,30-13-6,DeepONMF_H3,3,0.37117655849106723,6x212,0.02644509996753186,30,0.2563023576874741,0.2553304515742122,0.0179836000315845,13,0.39897485242491787,0.17394013122990137,0.0047085999976843596,6,0.4844756608692444,0.14624523723577493,0.0028104999801144004
75,SNR_0db,N,New_N_076.wav,30-13-6,DeepONMF_H3,3,0.4210029018299347,6x212,0.028294000076130033,30,0.2622101206451983,0.25168414879176815,0.01866560010239482,13,0.44016232116504833,0.15916321420416332,0.005694099934771657,6,0.5315138135352171,0.12650345056493423,0.003090699901804328
76,SNR_0db,N,New_N_077.wav,30-13-6,DeepONMF_H3,3,0.3754657811800227,6x212,0.0272094999672845,30,0.2558001646187661,0.24555446665872582,0.01816770003642887,13,0.4133605613591628,0.18213536810612505,0.0050200000405311584,6,0.4947905395424647,0.1661639438324239,0.0030531000811606646
77,SNR_0db,N,New_N_078.wav,30-13-6,DeepONMF_H3,3,0.38372497579310333,6x212,0.02889730001334101,30,0.257575361324794,0.24896264914346652,0.020111999940127134,13,0.3992562361553453,0.17684182974659896,0.004904999979771674,6,0.4763687323036041,0.16009946276199208,0.0029195999959483743
78,SNR_0db,N,New_N_079.wav,30-13-6,DeepONMF_H3,3,0.39163696495529504,6x212,0.02835789998061955,30,0.25514586039747245,0.2481134917676416,0.018757999991066754,13,0.4271885088874995,0.14328157621425403,0.005566900013945997,6,0.4978233815162537,0.0986102739926646,0.003032500040717423
79,SNR_0db,N,New_N_080.wav,30-13-6,DeepONMF_H3,3,0.41176664024842613,6x212,0.02625860006082803,30,0.25816525719811634,0.2596033822961787,0.017826099996455014,13,0.4053436116265373,0.17948660482513834,0.004694600007496774,6,0.44729007158801654,0.12015284121482336,0.002870399970561266
80,SNR_0db,N,New_N_081.wav,30-13-6,DeepONMF_H3,3,0.38376128794948,6x212,0.028059800039045513,30,0.26549822797569567,0.26245893447203195,0.019335699966177344,13,0.42753724388290715,0.1626397288206529,0.004849000019021332,6,0.5428925957682311,0.1485793655620556,0.002873700112104416
81,SNR_0db,N,New_N_082.wav,30-13-6,DeepONMF_H3,3,0.38302913795775306,6x212,0.027753999922424555,30,0.2563755804211977,0.25437827696416127,0.017800500034354627,13,0.42306144722407596,0.1908169422077359,0.0057345000095665455,6,0.5204793863636457,0.17470616953859508,0.003191400086507201
82,SNR_0db,N,New_N_083.wav,30-13-6,DeepONMF_H3,3,0.372085871745605,6x212,0.028362700017169118,30,0.25677946653768297,0.2609322929564623,0.019331000046804547,13,0.42111970842774055,0.18613356583698826,0.005149299977347255,6,0.5351490872380589,0.17274808733182193,0.002853600075468421
83,SNR_0db,N,New_N_084.wav,30-13-6,DeepONMF_H3,3,0.3863458462765526,6x212,0.02572969999164343,30,0.2544657895410332,0.24775953971458697,0.01751819998025894,13,0.46666116465667745,0.16507217452443806,0.004589600022882223,6,0.5403511792614791,0.1385852280597743,0.0026945999125018716
84,SNR_0db,N,New_N_085.wav,30-13-6,DeepONMF_H3,3,0.4164647708287314,6x212,0.025244100019335747,30,0.2583558463034156,0.255921683659075,0.016982599976472557,13,0.4393524994662808,0.18860856313581956,0.0043904000194743276,6,0.5712707187543633,0.21872467073239482,0.002979899989441037
85,SNR_0db,N,New_N_086.wav,30-13-6,DeepONMF_H3,3,0.42640714479644054,6x212,0.02458870003465563,30,0.2517913987507245,0.25045525362626253,0.016216499963775277,13,0.40859072627876747,0.14237029731371684,0.0047423000214621425,6,0.49438229017468616,0.09818264607198977,0.0026453000027686357
86,SNR_0db,N,New_N_087.wav,30-13-6,DeepONMF_H3,3,0.3965933145724336,6x212,0.02473229996394366,30,0.25326107562788747,0.2476001673053338,0.01656859996728599,13,0.4357321680558492,0.15132586961711156,0.004267600015737116,6,0.5829438993966009,0.14404973530244164,0.002794099971652031
87,SNR_0db,N,New_N_088.wav,30-13-6,DeepONMF_H3,3,0.38169377072927263,6x212,0.02327460004016757,30,0.2597125567959619,0.25722414175344166,0.014659999986179173,13,0.4332572770881876,0.1758578509472971,0.0048970000352710485,6,0.47205506586324375,0.1497850825605675,0.0026802999200299382
88,SNR_0db,N,New_N_089.wav,30-13-6,DeepONMF_H3,3,0.38121918582076725,6x212,0.024153499980457127,30,0.25802027618859347,0.2584879584903387,0.016272100037895143,13,0.4203252833437814,0.18148026437009007,0.004261299967765808,6,0.5166288013367957,0.17176331603168324,0.0026006000116467476
89,SNR_0db,N,New_N_090.wav,30-13-6,DeepONMF_H3,3,0.38609871891921055,6x212,0.024854399962350726,30,0.260418627900349,0.25449261428012315,0.016545499907806516,13,0.41370151413202816,0.16374378065350412,0.0047527001006528735,6,0.5394687908137646,0.17289813815708516,0.002682300051674247
90,SNR_0db,N,New_N_091.wav,30-13-6,DeepONMF_H3,3,0.41935110724240426,6x212,0.02517570008058101,30,0.25570926663715343,0.2523408067711088,0.016758899902924895,13,0.4226283421669486,0.14018834608854788,0.004748899955302477,6,0.5466591420963247,0.12851656987771773,0.0025730000343173742
91,SNR_0db,N,New_N_092.wav,30-13-6,DeepONMF_H3,3,0.42575862055165814,6x212,0.02594109997153282,30,0.26143485697433144,0.25862208968432665,0.01708140003029257,13,0.3850018270135186,0.15559218683855677,0.005131899961270392,6,0.47365445935048467,0.1203112294283886,0.0027796999784186482
