distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
16-12-8-4,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.7950000000000002,0.9487500000000001,0.8232631710051065,0.871875,200
16-12-8-4,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8649717561584748,0.909375,200
16-12-8-4,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8516389297042373,0.9,200
16-12-8-4,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,157,757,43,43,0.914,0.7849999999999999,0.94625,0.8156450461350643,0.865625,200
16-12-8-4,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9524999999999999,0.8501635685459215,0.88125,200
16-12-8-4,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.6756222573596034,0.7875,200
16-12-8-4,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,127,727,73,73,0.8540000000000001,0.635,0.9087500000000001,0.6731550192726663,0.771875,200
16-12-8-4,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6312224118347683,0.759375,200
16-12-8-4,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,118,718,82,82,0.836,0.5900000000000001,0.8975,0.6217493317493317,0.74375,200
16-12-8-4,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,129,729,71,71,0.858,0.645,0.9112500000000001,0.6814299516908212,0.778125,200
16-12-8-4,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8848572327502209,0.925,200
16-12-8-4,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8761099420673888,0.921875,200
16-12-8-4,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8843095386997826,0.928125,200
16-12-8-4,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8703598740440845,0.91875,200
16-12-8-4,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,182,782,18,18,0.9639999999999999,0.9100000000000001,0.9775,0.9151715176715177,0.94375,200
16-12-8-4,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7305744194696849,0.828125,200
16-12-8-4,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.7350000000000001,0.9337500000000001,0.7469131673479501,0.834375,200
16-12-8-4,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9324999999999999,0.7430110505740759,0.83125,200
16-12-8-4,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,154,754,46,46,0.9079999999999998,0.7699999999999999,0.9424999999999999,0.7680921011227186,0.85625,200
16-12-8-4,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9324999999999999,0.7246219312332872,0.83125,200
16-12-8-4,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887500000000001,0.9553146875098095,0.971875,200
16-12-8-4,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.93,0.9824999999999999,0.9321617998484584,0.95625,200
16-12-8-4,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,183,783,17,17,0.9659999999999999,0.915,0.97875,0.9163170163170165,0.946875,200
16-12-8-4,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.9299999999999999,0.9824999999999999,0.9319060792461397,0.95625,200
16-12-8-4,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9477330799282019,0.965625,200
16-12-8-4,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8722488038277512,0.9125,200
16-12-8-4,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8857912122720485,0.921875,200
16-12-8-4,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8584748584748585,0.9,200
16-12-8-4,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.9637500000000001,0.8660892307563091,0.909375,200
16-12-8-4,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.9700000000000001,0.8817914671573208,0.925,200
