,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.0,1.0
AS,0.0,96.5,3.0,0.0,0.5
MR,0.0,3.5000000000000004,94.0,1.0,1.5
MS,1.0,1.5,1.0,93.5,3.0
MVP,5.5,4.5,0.5,2.0,87.5
