,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,33,2,4,1
real_MR,1,4,29,3,3
real_MS,5,2,2,24,7
real_MVP,5,3,0,3,29
