base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_-5db,ONMF_W_7,1,PROMEDIO_MACRO,157,757,43,43,0.914,0.7849999999999999,0.94625,0.7855649935649935,0.865625,200
SNR_-5db,ONMF_W_7,2,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.755,0.93875,0.7604400265654465,0.846875,200
SNR_-5db,ONMF_W_7,3,PROMEDIO_MACRO,154,754,46,46,0.908,0.77,0.9424999999999999,0.781552645952816,0.85625,200
SNR_-5db,ONMF_W_7,4,PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.9412500000000001,0.7663358070500927,0.853125,200
SNR_-5db,ONMF_W_7,5,PROMEDIO_MACRO,148,748,52,52,0.8959999999999999,0.74,0.9350000000000002,0.7481877771351455,0.8375,200
