,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.0,2.0
AS,0.0,95.0,2.5,1.0,1.5
MR,1.5,4.5,90.5,2.5,1.0
MS,0.5,1.0,0.5,95.5,2.5
MVP,2.0,2.5,0.5,2.5,92.5
