indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,11-9-7-5-3,5,0.46083674256515694,126x3,3x212,11,0.058814440338976696,0.35835554458388713,0.02193829999305308,9,0.16708969179072586,0.16318958538797648,0.010806099977344275,7,0.31971467022142364,0.12157052150988935,0.010586699994746596,5,0.36369491237905727,0.1436674878976197,0.0092984999937471,3,0.4450345439048474,0.13873992772209726,0.007304999977350235
1,N,New_N_002.wav,11-9-7-5-3,5,0.4789948369294473,126x3,3x212,11,0.05511656083763018,0.346471296916373,0.021544999995967373,9,0.20383520370598546,0.1726536868215764,0.008566900010919198,7,0.3058824509933719,0.18927439063821466,0.00803919997997582,5,0.34005036064890254,0.1659919811901688,0.007614900008775294,3,0.4725870994459109,0.1702365998417742,0.00746880000224337
2,N,New_N_003.wav,11-9-7-5-3,5,0.4894532673249114,126x3,3x212,11,0.05935102610342407,0.35054626202344685,0.023317999992286786,9,0.1926566829671357,0.19301142663013277,0.008976000011898577,7,0.29099434036347044,0.11468438170291563,0.009547099994961172,5,0.3480994644688637,0.13104282358751557,0.007924800011096522,3,0.496982120920393,0.12198308015289032,0.007248899986734614
3,N,New_N_004.wav,11-9-7-5-3,5,0.43729794600919736,126x3,3x212,11,0.06601719828271911,0.3324752521831376,0.020081199996639043,9,0.18210063898415677,0.15556757108760688,0.008183900004951283,7,0.25447789330208087,0.1395807008196408,0.007786100002704188,5,0.3222786056571858,0.1309496159203063,0.010050200013210997,3,0.4376771676709174,0.1876219438293246,0.008228000020608306
4,N,New_N_005.wav,11-9-7-5-3,5,0.4777828701824613,126x3,3x212,11,0.06169464118017836,0.30814983356718795,0.015708599996287376,9,0.2240733032112369,0.1770634406861589,0.007846199994673952,7,0.26996719249918516,0.16119102910697766,0.008417999983066693,5,0.3898020479274481,0.13856665830235468,0.0070568999799434096,3,0.5123449717045215,0.15821967398658462,0.0068515000166371465
5,N,New_N_006.wav,11-9-7-5-3,5,0.5118817300682272,126x3,3x212,11,0.06353993454290605,0.3515717586203414,0.02183010001317598,9,0.19634556419880303,0.15963804543630256,0.008420199999818578,7,0.3433469955142382,0.11298932819880296,0.007187699986388907,5,0.42774200199413853,0.11573686849101546,0.006788799975765869,3,0.5668786357346081,0.13051623478563984,0.0058920000155922025
6,N,New_N_007.wav,11-9-7-5-3,5,0.4466266658379607,126x3,3x212,11,0.06331330490873248,0.36274054306107983,0.015925100015010685,9,0.19059682706546902,0.18771564053785103,0.005476200021803379,7,0.2951763076181936,0.16977718663014219,0.005425699986517429,5,0.41372169852395196,0.17537272958239486,0.006981999991694465,3,0.524898983683314,0.2025595352915639,0.00636790000135079
7,N,New_N_008.wav,11-9-7-5-3,5,0.42393707490347454,126x3,3x212,11,0.06011235917900362,0.34019569103219977,0.01430929999332875,9,0.1607793420190626,0.19233604469940394,0.009803599998122081,7,0.30746315389584516,0.1670103939218759,0.009879799996269867,5,0.34409575794354413,0.14880862073918072,0.008308999997097999,3,0.45555203125603955,0.2017938634763926,0.007908200001111254
8,N,New_N_009.wav,11-9-7-5-3,5,0.5072165119596068,126x3,3x212,11,0.06076280029797602,0.35138320152979463,0.023831099999370053,9,0.15065409916888575,0.1813941758383309,0.010275100008584559,7,0.27942927757295005,0.11740391636868439,0.009475700004259124,5,0.40069169391071463,0.10042052248286862,0.007031999994069338,3,0.5057356767540286,0.11115984802945571,0.006243000010726973
9,N,New_N_010.wav,11-9-7-5-3,5,0.4583243192124191,126x3,3x212,11,0.06325413130090514,0.376222309010807,0.015587700007017702,9,0.19069972852681547,0.19111806294926503,0.00831179998931475,7,0.17903030020780356,0.15686560514216086,0.009303899976657704,5,0.3297130881667662,0.1205007135007559,0.00880959999631159,3,0.5251083646244025,0.14208348569425663,0.008774899994023144
10,N,New_N_011.wav,11-9-7-5-3,5,0.44903284802653126,126x3,3x212,11,0.06831983698377797,0.35303366679903087,0.024929099978180602,9,0.18444413121379674,0.15850458714317495,0.01109139999607578,7,0.2713355947469519,0.13504122326440074,0.010398600017651916,5,0.3724302846347597,0.12454333778816615,0.009109300008276477,3,0.5356356818111683,0.14381869634803088,0.008771399996476248
11,N,New_N_012.wav,11-9-7-5-3,5,0.4808557707317322,126x3,3x212,11,0.06608833328891214,0.3519361405685227,0.027271200000541285,9,0.23023112345111307,0.2330702033281901,0.010622800007695332,7,0.2935123121917881,0.17379120124716455,0.009728899982292205,5,0.3224791969967939,0.13789708256016325,0.009382300020661205,3,0.46222224025466835,0.11710825527198966,0.007405000011203811
12,N,New_N_013.wav,11-9-7-5-3,5,0.4272576326166507,126x3,3x212,11,0.06601371809382209,0.389854854408281,0.02397400001063943,9,0.18398893046841286,0.16413118924986358,0.010340300010284409,7,0.31420823566949485,0.1403747569566252,0.009659299976192415,5,0.40977116806069763,0.13855019289394366,0.0098852000082843,3,0.5557580691607689,0.14277886277560733,0.009429400000954047
13,N,New_N_014.wav,11-9-7-5-3,5,0.49850782262820104,126x3,3x212,11,0.05957737174232417,0.3466540775617082,0.02559469998232089,9,0.25679886561094667,0.2137692650596211,0.008202599972719327,7,0.2255669989820306,0.14518840539164946,0.005362399999285117,5,0.3634031372722273,0.17669495480925157,0.007869699998991564,3,0.46132784469684895,0.1673716207370316,0.008356400008779019
14,N,New_N_015.wav,11-9-7-5-3,5,0.4966901713299268,126x3,3x212,11,0.070316638872552,0.3268080544046778,0.024211500014644116,9,0.12312273514586025,0.1695522222685922,0.005849799985298887,7,0.2690830248932026,0.11680430086858237,0.005493700009537861,5,0.33373215257254385,0.111333078005231,0.007286399981239811,3,0.466637379190861,0.10336692729252704,0.0068039000034332275
15,N,New_N_016.wav,11-9-7-5-3,5,0.43926888763819116,126x3,3x212,11,0.06396005539633712,0.3757105845774752,0.023330199997872114,9,0.21170267110114085,0.20237469050678117,0.00908379998872988,7,0.37122085837682234,0.17824580309479235,0.00963479999336414,5,0.417425483190656,0.18669030745707246,0.009003299986943603,3,0.49796954905528534,0.20797183204805128,0.008416399999987334
16,N,New_N_017.wav,11-9-7-5-3,5,0.5691081638394831,126x3,3x212,11,0.08225357284467658,0.348322968244872,0.017301499989116564,9,0.17989932035812922,0.14794048747671062,0.007918500021332875,7,0.2633661841592994,0.11812891195955515,0.00835029999143444,5,0.34473169344092564,0.11118094822494833,0.00885839998954907,3,0.4603154905087169,0.11414657300060604,0.006642499996814877
