,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,3,0,0,3
real_AS,0,37,1,0,2
real_MR,0,5,30,4,1
real_MS,2,4,1,31,2
real_MVP,1,2,1,2,34
