,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,25,2,9,4
real_MR,0,3,32,5,0
real_MS,1,3,1,28,7
real_MVP,12,0,5,3,20
