,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,0.5,2.5
AS,0.0,95.0,1.5,0.5,3.0
MR,2.5,7.5,85.5,2.5,2.0
MS,0.5,0.5,0.5,94.0,4.5
MVP,3.0,3.0,1.0,2.5,90.5
