indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
12,SNR_-5db,N,New_N_013.wav,10,DeepONMF_H1,1,0.364246944250069,10x212,0.0069899000227451324,10,0.364246944250069,0.31144847992866226,0.006402499973773956
13,SNR_-5db,N,New_N_014.wav,10,DeepONMF_H1,1,0.3681036780441031,10x212,0.006864900002256036,10,0.3681036780441031,0.2839110149186549,0.006392700015567243
14,SNR_-5db,N,New_N_015.wav,10,DeepONMF_H1,1,0.36800791475931516,10x212,0.00797839998267591,10,0.36800791475931516,0.2932492745112404,0.00740939995739609
15,SNR_-5db,N,New_N_016.wav,10,DeepONMF_H1,1,0.3718857340055325,10x212,0.007159600034356117,10,0.3718857340055325,0.24676226681789773,0.00650430005043745
16,SNR_-5db,N,New_N_017.wav,10,DeepONMF_H1,1,0.3678448091474902,10x212,0.009208399918861687,10,0.3678448091474902,0.30490969323310646,0.008473699912428856
17,SNR_-5db,N,New_N_018.wav,10,DeepONMF_H1,1,0.36830020036491856,10x212,0.007743299938738346,10,0.36830020036491856,0.2899435836083141,0.007055200054310262
18,SNR_-5db,N,New_N_019.wav,10,DeepONMF_H1,1,0.3729789130764137,10x212,0.008023599977605045,10,0.3729789130764137,0.2453965527719258,0.007194299949333072
19,SNR_-5db,N,New_N_020.wav,10,DeepONMF_H1,1,0.3666923699493275,10x212,0.00718129996675998,10,0.3666923699493275,0.26530719580115,0.006463899975642562
20,SNR_-5db,N,New_N_021.wav,10,DeepONMF_H1,1,0.36898566438778047,10x212,0.007567799999378622,10,0.36898566438778047,0.26680191590669433,0.006922599975951016
21,SNR_-5db,N,New_N_022.wav,10,DeepONMF_H1,1,0.37095777364868465,10x212,0.007103600073605776,10,0.37095777364868465,0.3006209490479703,0.006377700017765164
22,SNR_-5db,N,New_N_023.wav,10,DeepONMF_H1,1,0.36880356057068275,10x212,0.007883000071160495,10,0.36880356057068275,0.2928099285499784,0.007161799934692681
23,SNR_-5db,N,New_N_024.wav,10,DeepONMF_H1,1,0.3704452874986067,10x212,0.007152599981054664,10,0.3704452874986067,0.27868886378921637,0.006540599977597594
24,SNR_-5db,N,New_N_025.wav,10,DeepONMF_H1,1,0.3711921784512656,10x212,0.007362400065176189,10,0.3711921784512656,0.26372596300404777,0.006703999941237271
25,SNR_-5db,N,New_N_026.wav,10,DeepONMF_H1,1,0.3635324529139374,10x212,0.007243599975481629,10,0.3635324529139374,0.3139129152672,0.006544600008055568
26,SNR_-5db,N,New_N_027.wav,10,DeepONMF_H1,1,0.3685629485473405,10x212,0.007281400030478835,10,0.3685629485473405,0.2655357254113662,0.006513300002552569
27,SNR_-5db,N,New_N_028.wav,10,DeepONMF_H1,1,0.3681555115593821,10x212,0.008040399989113212,10,0.3681555115593821,0.26593015408339327,0.007138099987059832
28,SNR_-5db,N,New_N_029.wav,10,DeepONMF_H1,1,0.36835891130508736,10x212,0.007188999908976257,10,0.36835891130508736,0.2912617268061669,0.006515500019304454
29,SNR_-5db,N,New_N_030.wav,10,DeepONMF_H1,1,0.3694264069914959,10x212,0.007410399965010583,10,0.3694264069914959,0.28226103711683137,0.006725399987772107
30,SNR_-5db,N,New_N_031.wav,10,DeepONMF_H1,1,0.3695739152464378,10x212,0.006787299993447959,10,0.3695739152464378,0.28132266850332216,0.006245699943974614
31,SNR_-5db,N,New_N_032.wav,10,DeepONMF_H1,1,0.36801670523338337,10x212,0.007594600087031722,10,0.36801670523338337,0.27870263198550743,0.0070189000107347965
32,SNR_-5db,N,New_N_033.wav,10,DeepONMF_H1,1,0.36739707083105294,10x212,0.007273999974131584,10,0.36739707083105294,0.2910758296957259,0.006534400046803057
33,SNR_-5db,N,New_N_034.wav,10,DeepONMF_H1,1,0.3641320271399145,10x212,0.007133999955840409,10,0.3641320271399145,0.3015614141142589,0.006386799970641732
34,SNR_-5db,N,New_N_035.wav,10,DeepONMF_H1,1,0.3701463000074486,10x212,0.007729499950073659,10,0.3701463000074486,0.2479764532860932,0.006903399946168065
35,SNR_-5db,N,New_N_036.wav,10,DeepONMF_H1,1,0.3599054345644188,10x212,0.006761999917216599,10,0.3599054345644188,0.3231513699979072,0.00618440005928278
36,SNR_-5db,N,New_N_037.wav,10,DeepONMF_H1,1,0.27340428571495257,10x212,0.007927200058475137,10,0.27340428571495257,0.2611786462543426,0.007260099984705448
37,SNR_-5db,N,New_N_038.wav,10,DeepONMF_H1,1,0.365871766394772,10x212,0.007084800046868622,10,0.365871766394772,0.2864862723329783,0.0064922000747174025
38,SNR_-5db,N,New_N_039.wav,10,DeepONMF_H1,1,0.37089291220439197,10x212,0.007524500018917024,10,0.37089291220439197,0.2874944259529644,0.006931900046765804
39,SNR_-5db,N,New_N_040.wav,10,DeepONMF_H1,1,0.37082294027701873,10x212,0.007111900020390749,10,0.37082294027701873,0.294972832953731,0.006453600013628602
40,SNR_-5db,N,New_N_041.wav,10,DeepONMF_H1,1,0.3628098555714411,10x212,0.00789219990838319,10,0.3628098555714411,0.2944889449923567,0.007160299923270941
41,SNR_-5db,N,New_N_042.wav,10,DeepONMF_H1,1,0.36848552631561304,10x212,0.007457599975168705,10,0.36848552631561304,0.29991326594495155,0.006747199920937419
42,SNR_-5db,N,New_N_043.wav,10,DeepONMF_H1,1,0.3638416953867859,10x212,0.008115199976600707,10,0.3638416953867859,0.2781476316716046,0.007061899988912046
43,SNR_-5db,N,New_N_044.wav,10,DeepONMF_H1,1,0.36433921385565526,10x212,0.007557000033557415,10,0.3643392138556552,0.2889880581704342,0.006925599998794496
44,SNR_-5db,N,New_N_045.wav,10,DeepONMF_H1,1,0.36592463497149674,10x212,0.007833999930880964,10,0.36592463497149674,0.2877964493688117,0.007054199930280447
45,SNR_-5db,N,New_N_046.wav,10,DeepONMF_H1,1,0.3621034805201648,10x212,0.00793550000526011,10,0.3621034805201648,0.2846392817018613,0.00725110003259033
46,SNR_-5db,N,New_N_047.wav,10,DeepONMF_H1,1,0.36798976106503034,10x212,0.007099000038579106,10,0.36798976106503034,0.255862731830146,0.006542299990542233
47,SNR_-5db,N,New_N_048.wav,10,DeepONMF_H1,1,0.3645327749469186,10x212,0.007564599975012243,10,0.3645327749469186,0.2820660278349491,0.00697700004093349
48,SNR_-5db,N,New_N_049.wav,10,DeepONMF_H1,1,0.3669104726532697,10x212,0.006867199903354049,10,0.3669104726532697,0.28598254710300636,0.006397899938747287
49,SNR_-5db,N,New_N_050.wav,10,DeepONMF_H1,1,0.36466346281518724,10x212,0.008214800036512315,10,0.36466346281518724,0.28586319150178036,0.0076197999296709895
50,SNR_-5db,N,New_N_051.wav,10,DeepONMF_H1,1,0.36569453229269655,10x212,0.007747200084850192,10,0.36569453229269655,0.2969602597247675,0.00707309995777905
51,SNR_-5db,N,New_N_052.wav,10,DeepONMF_H1,1,0.36798041360395334,10x212,0.008452299982309341,10,0.36798041360395334,0.2664377419588036,0.007785100024193525
52,SNR_-5db,N,New_N_053.wav,10,DeepONMF_H1,1,0.36638189004450217,10x212,0.007844400010071695,10,0.36638189004450217,0.2601224094539499,0.007207200047560036
53,SNR_-5db,N,New_N_054.wav,10,DeepONMF_H1,1,0.36350855130591975,10x212,0.008277699933387339,10,0.36350855130591975,0.2853465411698127,0.0075530000030994415
54,SNR_-5db,N,New_N_055.wav,10,DeepONMF_H1,1,0.3712031861545206,10x212,0.007875900017097592,10,0.3712031861545206,0.25710800926047106,0.007255999953486025
55,SNR_-5db,N,New_N_056.wav,10,DeepONMF_H1,1,0.3682894691602171,10x212,0.008510000072419643,10,0.3682894691602171,0.27490725642122266,0.007682500057853758
56,SNR_-5db,N,New_N_057.wav,10,DeepONMF_H1,1,0.3656702591494906,10x212,0.00822890002746135,10,0.3656702591494906,0.25130043930286367,0.007385200005955994
57,SNR_-5db,N,New_N_058.wav,10,DeepONMF_H1,1,0.36974516798519613,10x212,0.008807400008663535,10,0.36974516798519613,0.23058542344308686,0.0079369000159204
58,SNR_-5db,N,New_N_059.wav,10,DeepONMF_H1,1,0.36352254591624544,10x212,0.007904700003564358,10,0.36352254591624544,0.277531764381117,0.007147699943743646
59,SNR_-5db,N,New_N_060.wav,10,DeepONMF_H1,1,0.3676852322635971,10x212,0.008193099987693131,10,0.3676852322635971,0.2671931067465108,0.007515499950386584
60,SNR_-5db,N,New_N_061.wav,10,DeepONMF_H1,1,0.3646366939961196,10x212,0.00787329999729991,10,0.3646366939961196,0.2877787600611797,0.00728939997497946
61,SNR_-5db,N,New_N_062.wav,10,DeepONMF_H1,1,0.36883639471952956,10x212,0.008258399902842939,10,0.36883639471952956,0.2686585573516869,0.007578100077807903
62,SNR_-5db,N,New_N_063.wav,10,DeepONMF_H1,1,0.36471714578966313,10x212,0.008049199939705431,10,0.36471714578966313,0.2864640538162787,0.007478900020942092
63,SNR_-5db,N,New_N_064.wav,10,DeepONMF_H1,1,0.3646223729220436,10x212,0.008231600048020482,10,0.3646223729220436,0.28309758784906097,0.007524400018155575
64,SNR_-5db,N,New_N_065.wav,10,DeepONMF_H1,1,0.36665353093290426,10x212,0.00731480005197227,10,0.36665353093290426,0.2691211091642287,0.0067720001097768545
65,SNR_-5db,N,New_N_066.wav,10,DeepONMF_H1,1,0.3682236959231581,10x212,0.007259000092744827,10,0.3682236959231581,0.25066928994907894,0.0065645999275147915
66,SNR_-5db,N,New_N_067.wav,10,DeepONMF_H1,1,0.36520623269942826,10x212,0.007658199989236891,10,0.36520623269942826,0.29979232130320477,0.006910900003276765
67,SNR_-5db,N,New_N_068.wav,10,DeepONMF_H1,1,0.36694047252124556,10x212,0.007110100006684661,10,0.36694047252124556,0.3210006101446966,0.006507200072519481
68,SNR_-5db,N,New_N_069.wav,10,DeepONMF_H1,1,0.36468296694538643,10x212,0.007654700079001486,10,0.36468296694538643,0.2537356859766779,0.00703470001462847
69,SNR_-5db,N,New_N_070.wav,10,DeepONMF_H1,1,0.3666723962676971,10x212,0.006915300036780536,10,0.3666723962676971,0.2561252616776934,0.006270600017160177
70,SNR_-5db,N,New_N_071.wav,10,DeepONMF_H1,1,0.3684151169671228,10x212,0.008197099901735783,10,0.3684151169671228,0.29004116438497424,0.007522700005210936
71,SNR_-5db,N,New_N_072.wav,10,DeepONMF_H1,1,0.36715785535308354,10x212,0.007312700035981834,10,0.3671578553530836,0.26860371417153656,0.006570299970917404
72,SNR_-5db,N,New_N_073.wav,10,DeepONMF_H1,1,0.36848785966711645,10x212,0.008158700075000525,10,0.36848785966711645,0.2659714286646676,0.00748830009251833
73,SNR_-5db,N,New_N_074.wav,10,DeepONMF_H1,1,0.36373185655744045,10x212,0.006965999957174063,10,0.36373185655744045,0.29229463173624304,0.006351599935442209
74,SNR_-5db,N,New_N_075.wav,10,DeepONMF_H1,1,0.3693962388569905,10x212,0.0073148999363183975,10,0.36939623885699047,0.27244056450087056,0.00632029992993921
75,SNR_-5db,N,New_N_076.wav,10,DeepONMF_H1,1,0.36984559619284346,10x212,0.007402000017464161,10,0.36984559619284346,0.24780865614617875,0.0067075000843033195
76,SNR_-5db,N,New_N_077.wav,10,DeepONMF_H1,1,0.36712789079984953,10x212,0.0070084999315440655,10,0.36712789079984953,0.31031265099136773,0.006377899902872741
77,SNR_-5db,N,New_N_078.wav,10,DeepONMF_H1,1,0.37496738625087295,10x212,0.008069699979387224,10,0.37496738625087295,0.24841716509683975,0.007327199913561344
78,SNR_-5db,N,New_N_079.wav,10,DeepONMF_H1,1,0.3674016966724318,10x212,0.006944900029338896,10,0.3674016966724318,0.2540784805807362,0.00622849992942065
79,SNR_-5db,N,New_N_080.wav,10,DeepONMF_H1,1,0.3738752413276445,10x212,0.008059400017373264,10,0.3738752413276445,0.2804766630474573,0.007264000014401972
80,SNR_-5db,N,New_N_081.wav,10,DeepONMF_H1,1,0.36658710649016657,10x212,0.006869500037282705,10,0.36658710649016657,0.28387882389941876,0.00626569997984916
81,SNR_-5db,N,New_N_082.wav,10,DeepONMF_H1,1,0.3644906843748492,10x212,0.007387500023469329,10,0.3644906843748492,0.27887583626268425,0.006799199967645109
82,SNR_-5db,N,New_N_083.wav,10,DeepONMF_H1,1,0.3687978398272006,10x212,0.007178999949246645,10,0.3687978398272006,0.2767082693885394,0.006508299964480102
83,SNR_-5db,N,New_N_084.wav,10,DeepONMF_H1,1,0.3677439791941124,10x212,0.00686129997484386,10,0.3677439791941124,0.3133705481178344,0.006200799951329827
84,SNR_-5db,N,New_N_085.wav,10,DeepONMF_H1,1,0.37076360841105765,10x212,0.007615600014105439,10,0.37076360841105765,0.25809970806008015,0.006946200039237738
85,SNR_-5db,N,New_N_086.wav,10,DeepONMF_H1,1,0.367851117263352,10x212,0.006828100071288645,10,0.367851117263352,0.25397599874546456,0.006327999988570809
86,SNR_-5db,N,New_N_087.wav,10,DeepONMF_H1,1,0.36739546663797723,10x212,0.007531400071457028,10,0.36739546663797723,0.2903174652268453,0.006899399915710092
87,SNR_-5db,N,New_N_088.wav,10,DeepONMF_H1,1,0.3704580089283565,10x212,0.007091599982231855,10,0.3704580089283565,0.26867739810434443,0.006358599988743663
88,SNR_-5db,N,New_N_089.wav,10,DeepONMF_H1,1,0.36562593919291897,10x212,0.007898699957877398,10,0.36562593919291897,0.3066610550817368,0.007253999938257039
89,SNR_-5db,N,New_N_090.wav,10,DeepONMF_H1,1,0.3682863975859908,10x212,0.006909599993377924,10,0.36828639758599074,0.25642147506746366,0.006400400074198842
90,SNR_-5db,N,New_N_091.wav,10,DeepONMF_H1,1,0.36915425493623405,10x212,0.007142699905671179,10,0.36915425493623405,0.29357397589213474,0.006412700051441789
91,SNR_-5db,N,New_N_092.wav,10,DeepONMF_H1,1,0.3641947106668418,10x212,0.0073778999503701925,10,0.3641947106668417,0.269590519280206,0.00676639995072037
92,SNR_-5db,N,New_N_093.wav,10,DeepONMF_H1,1,0.37059627119556343,10x212,0.007069700048305094,10,0.37059627119556343,0.3100795962951214,0.006393600022420287
93,SNR_-5db,N,New_N_094.wav,10,DeepONMF_H1,1,0.36708637530214044,10x212,0.007947899983264506,10,0.36708637530214044,0.2686308068171602,0.007203700020909309
94,SNR_-5db,N,New_N_095.wav,10,DeepONMF_H1,1,0.36520037171730735,10x212,0.0070813000202178955,10,0.36520037171730735,0.28173492587558935,0.006450399989262223
95,SNR_-5db,N,New_N_096.wav,10,DeepONMF_H1,1,0.36397459723549586,10x212,0.007596599985845387,10,0.36397459723549586,0.2577873562067123,0.007016199990175664
96,SNR_-5db,N,New_N_097.wav,10,DeepONMF_H1,1,0.36362583796045983,10x212,0.007225400069728494,10,0.36362583796045983,0.29165850569380164,0.0066717000445351005
97,SNR_-5db,N,New_N_098.wav,10,DeepONMF_H1,1,0.3662609952877523,10x212,0.007549199974164367,10,0.3662609952877523,0.2832579581418698,0.006993399932980537
98,SNR_-5db,N,New_N_099.wav,10,DeepONMF_H1,1,0.3637473215168561,10x212,0.006941200001165271,10,0.3637473215168561,0.27598259584959006,0.006434899987652898
99,SNR_-5db,N,New_N_100.wav,10,DeepONMF_H1,1,0.3605932106552726,10x212,0.007039899937808514,10,0.3605932106552726,0.29631544725502146,0.006464599980972707
100,SNR_-5db,N,New_N_101.wav,10,DeepONMF_H1,1,0.36296338349363283,10x212,0.0076558999717235565,10,0.36296338349363283,0.26827266023082197,0.006989100016653538
101,SNR_-5db,N,New_N_102.wav,10,DeepONMF_H1,1,0.3614449198670654,10x212,0.007116599939763546,10,0.3614449198670654,0.29294997968894665,0.006602500099688768
102,SNR_-5db,N,New_N_103.wav,10,DeepONMF_H1,1,0.36216562659771573,10x212,0.007657199981622398,10,0.36216562659771573,0.29847441647691253,0.006923699984326959
103,SNR_-5db,N,New_N_104.wav,10,DeepONMF_H1,1,0.3665277033600064,10x212,0.007124900002963841,10,0.3665277033600064,0.2760425394901204,0.006356699974276125
104,SNR_-5db,N,New_N_105.wav,10,DeepONMF_H1,1,0.36122943987750994,10x212,0.007397899986244738,10,0.36122943987750994,0.3217155181978516,0.006720799952745438
105,SNR_-5db,N,New_N_106.wav,10,DeepONMF_H1,1,0.3649991642801711,10x212,0.006867899908684194,10,0.3649991642801711,0.27861329231686305,0.00635180005338043
106,SNR_-5db,N,New_N_107.wav,10,DeepONMF_H1,1,0.3687113030217201,10x212,0.007314500049687922,10,0.3687113030217201,0.25759110396162116,0.006477699964307249
107,SNR_-5db,N,New_N_108.wav,10,DeepONMF_H1,1,0.36723916782307203,10x212,0.007177600055001676,10,0.36723916782307203,0.29685964531271913,0.006558099994435906
108,SNR_-5db,N,New_N_109.wav,10,DeepONMF_H1,1,0.36456471442599114,10x212,0.006898000021465123,10,0.36456471442599114,0.25807478193353683,0.006378000020049512
109,SNR_-5db,N,New_N_110.wav,10,DeepONMF_H1,1,0.3633269541957884,10x212,0.007660700008273125,10,0.3633269541957884,0.3158473130838902,0.006996600073762238
110,SNR_-5db,N,New_N_111.wav,10,DeepONMF_H1,1,0.36418489680115257,10x212,0.007139499997720122,10,0.36418489680115257,0.29242982434087395,0.006347199901938438
111,SNR_-5db,N,New_N_112.wav,10,DeepONMF_H1,1,0.36340786036055633,10x212,0.00766440003644675,10,0.36340786036055633,0.29770013448829,0.007061099982820451
112,SNR_-5db,N,New_N_113.wav,10,DeepONMF_H1,1,0.36734924029984406,10x212,0.006950700073502958,10,0.36734924029984406,0.2596478444373682,0.006386300083249807
113,SNR_-5db,N,New_N_114.wav,10,DeepONMF_H1,1,0.36207538651833554,10x212,0.007184399990364909,10,0.3620753865183356,0.2794251399649167,0.006612499943003058
114,SNR_-5db,N,New_N_115.wav,10,DeepONMF_H1,1,0.36575267744893336,10x212,0.007570100016891956,10,0.36575267744893336,0.2908266578521582,0.006824399926699698
115,SNR_-5db,N,New_N_116.wav,10,DeepONMF_H1,1,0.36550364768453375,10x212,0.007866500061936677,10,0.36550364768453375,0.26691242134728904,0.006732000038027763
116,SNR_-5db,N,New_N_117.wav,10,DeepONMF_H1,1,0.35808303328738766,10x212,0.007759500062093139,10,0.35808303328738766,0.3062421960834603,0.007118400069884956
117,SNR_-5db,N,New_N_118.wav,10,DeepONMF_H1,1,0.36744389248221576,10x212,0.007396599976345897,10,0.36744389248221576,0.26162966505772894,0.00684039993211627
118,SNR_-5db,N,New_N_119.wav,10,DeepONMF_H1,1,0.36273905179124005,10x212,0.008292800048366189,10,0.36273905179124,0.31426964714000255,0.007605500053614378
119,SNR_-5db,N,New_N_120.wav,10,DeepONMF_H1,1,0.36960728703897316,10x212,0.007438500062562525,10,0.36960728703897316,0.2717548896015429,0.006888899952173233
120,SNR_-5db,N,New_N_121.wav,10,DeepONMF_H1,1,0.3675633424230093,10x212,0.007939400034956634,10,0.3675633424230093,0.26867477420963126,0.007268999936059117
121,SNR_-5db,N,New_N_122.wav,10,DeepONMF_H1,1,0.3665505720036363,10x212,0.007340900017879903,10,0.3665505720036363,0.30623933272208487,0.006737999967299402
122,SNR_-5db,N,New_N_123.wav,10,DeepONMF_H1,1,0.3632788422739816,10x212,0.007942300057038665,10,0.3632788422739816,0.2801839105839045,0.007186700007878244
123,SNR_-5db,N,New_N_124.wav,10,DeepONMF_H1,1,0.36822213341571985,10x212,0.007760100066661835,10,0.3682221334157198,0.2696765276905379,0.006782100070267916
124,SNR_-5db,N,New_N_125.wav,10,DeepONMF_H1,1,0.36925024032326004,10x212,0.007956100045703351,10,0.36925024032326004,0.27144142266590415,0.007229100097902119
125,SNR_-5db,N,New_N_126.wav,10,DeepONMF_H1,1,0.3664431699670761,10x212,0.007060799980536103,10,0.3664431699670761,0.24819284556909008,0.006385299959219992
126,SNR_-5db,N,New_N_127.wav,10,DeepONMF_H1,1,0.35849336223713146,10x212,0.00789850007276982,10,0.35849336223713146,0.27998570403183454,0.007155200000852346
127,SNR_-5db,N,New_N_128.wav,10,DeepONMF_H1,1,0.3586355266560349,10x212,0.0073179000755771995,10,0.3586355266560349,0.26020006663883727,0.006745300022885203
128,SNR_-5db,N,New_N_129.wav,10,DeepONMF_H1,1,0.3634699260212605,10x212,0.006976700038649142,10,0.3634699260212605,0.27595029558039147,0.006334599922411144
129,SNR_-5db,N,New_N_130.wav,10,DeepONMF_H1,1,0.36055620978645,10x212,0.007512400043196976,10,0.36055620978645,0.2833985690167478,0.00693400006275624
130,SNR_-5db,N,New_N_131.wav,10,DeepONMF_H1,1,0.3619418162137047,10x212,0.007019399898126721,10,0.3619418162137047,0.2755885673891902,0.006435900111682713
131,SNR_-5db,N,New_N_132.wav,10,DeepONMF_H1,1,0.35989191463868375,10x212,0.007795099983923137,10,0.35989191463868375,0.29084365300917947,0.0070596999721601605
132,SNR_-5db,N,New_N_133.wav,10,DeepONMF_H1,1,0.36674464481464786,10x212,0.00705550005659461,10,0.36674464481464786,0.2835150973134501,0.006426700041629374
133,SNR_-5db,N,New_N_134.wav,10,DeepONMF_H1,1,0.36282565253658855,10x212,0.007954400032758713,10,0.36282565253658855,0.2555078483293011,0.007264100015163422
134,SNR_-5db,N,New_N_135.wav,10,DeepONMF_H1,1,0.3540261068581884,10x212,0.007249300018884242,10,0.3540261068581884,0.29422971009633736,0.006587900104932487
135,SNR_-5db,N,New_N_136.wav,10,DeepONMF_H1,1,0.3640839952687096,10x212,0.007362099946476519,10,0.3640839952687096,0.27664491120758705,0.006749099935404956
136,SNR_-5db,N,New_N_137.wav,10,DeepONMF_H1,1,0.3600704475369663,10x212,0.007251800037920475,10,0.3600704475369663,0.2878282158300784,0.0066590000642463565
137,SNR_-5db,N,New_N_138.wav,10,DeepONMF_H1,1,0.3574747982375971,10x212,0.006946800043806434,10,0.3574747982375971,0.2911620053140128,0.0062963999807834625
138,SNR_-5db,N,New_N_139.wav,10,DeepONMF_H1,1,0.36049532835425707,10x212,0.00797549996059388,10,0.36049532835425707,0.2835837946590779,0.007101700059138238
139,SNR_-5db,N,New_N_140.wav,10,DeepONMF_H1,1,0.3649986611919992,10x212,0.007479000021703541,10,0.3649986611919992,0.21716115291071436,0.006679599988274276
140,SNR_-5db,N,New_N_141.wav,10,DeepONMF_H1,1,0.3635138561905564,10x212,0.007435599924065173,10,0.3635138561905564,0.25664468012234665,0.006798899965360761
141,SNR_-5db,N,New_N_142.wav,10,DeepONMF_H1,1,0.36087926286664024,10x212,0.007100400049239397,10,0.36087926286664024,0.26324497994406193,0.006382000050507486
142,SNR_-5db,N,New_N_143.wav,10,DeepONMF_H1,1,0.3572209718072497,10x212,0.008038499974645674,10,0.3572209718072497,0.295640608803104,0.007283799932338297
143,SNR_-5db,N,New_N_144.wav,10,DeepONMF_H1,1,0.3670680949584701,10x212,0.007402300019748509,10,0.3670680949584701,0.2764602473452775,0.006873600068502128
144,SNR_-5db,N,New_N_145.wav,10,DeepONMF_H1,1,0.36392555415525807,10x212,0.007712600054219365,10,0.36392555415525807,0.24812750087512575,0.007093599997460842
145,SNR_-5db,N,New_N_146.wav,10,DeepONMF_H1,1,0.3638194936388628,10x212,0.0074013000121340156,10,0.3638194936388628,0.2606704847490109,0.006767200073227286
146,SNR_-5db,N,New_N_147.wav,10,DeepONMF_H1,1,0.36137849075331524,10x212,0.007576399948447943,10,0.36137849075331524,0.2586211824095137,0.0065548000857234
147,SNR_-5db,N,New_N_148.wav,10,DeepONMF_H1,1,0.36325727592969936,10x212,0.007445900002494454,10,0.36325727592969936,0.2933222651507228,0.0068156999768689275
148,SNR_-5db,N,New_N_149.wav,10,DeepONMF_H1,1,0.35813937217669733,10x212,0.0071094000013545156,10,0.3581393721766974,0.26338310880063487,0.006405899999663234
149,SNR_-5db,N,New_N_150.wav,10,DeepONMF_H1,1,0.3588052177470835,10x212,0.008084699977189302,10,0.3588052177470835,0.27553621098107195,0.007382199983112514
150,SNR_-5db,N,New_N_151.wav,10,DeepONMF_H1,1,0.3589263626933203,10x212,0.007012300076894462,10,0.35892636269332023,0.27105382687470075,0.006411600043065846
151,SNR_-5db,N,New_N_152.wav,10,DeepONMF_H1,1,0.361172472574785,10x212,0.008172200061380863,10,0.361172472574785,0.2642047693779945,0.007087900070473552
152,SNR_-5db,N,New_N_153.wav,10,DeepONMF_H1,1,0.35698611512832185,10x212,0.00717850006185472,10,0.35698611512832185,0.2789315491135037,0.006529100006446242
153,SNR_-5db,N,New_N_154.wav,10,DeepONMF_H1,1,0.3654679469533986,10x212,0.007471899967640638,10,0.3654679469533986,0.2667328418598792,0.006906299968250096
154,SNR_-5db,N,New_N_155.wav,10,DeepONMF_H1,1,0.36260385034670833,10x212,0.007186799892224371,10,0.36260385034670833,0.2713461497761387,0.0066095000365749
155,SNR_-5db,N,New_N_156.wav,10,DeepONMF_H1,1,0.35815603350705655,10x212,0.007437200052663684,10,0.35815603350705655,0.2582245313104605,0.006745799910277128
156,SNR_-5db,N,New_N_157.wav,10,DeepONMF_H1,1,0.36351838047447277,10x212,0.007094400003552437,10,0.36351838047447277,0.30594149426107986,0.006599399959668517
157,SNR_-5db,N,New_N_158.wav,10,DeepONMF_H1,1,0.3704762280817616,10x212,0.007100800052285194,10,0.3704762280817616,0.2649558300999238,0.0063637999119237065
158,SNR_-5db,N,New_N_159.wav,10,DeepONMF_H1,1,0.36544974862365653,10x212,0.008171600056812167,10,0.36544974862365653,0.28625728122099603,0.0075777999591082335
159,SNR_-5db,N,New_N_160.wav,10,DeepONMF_H1,1,0.3678131301160118,10x212,0.0068530000280588865,10,0.3678131301160118,0.2681402986383866,0.006392000010237098
