distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
17-11,2,KNN,DeepONMF_H2,1,155,32,8,5,0.935,0.96875,0.8,0.950920245398773,0.884375
17-11,2,KNN,DeepONMF_H2,2,153,39,1,7,0.96,0.95625,0.975,0.9935064935064936,0.965625
17-11,2,KNN,DeepONMF_H2,3,155,29,11,5,0.92,0.96875,0.725,0.9337349397590361,0.846875
17-11,2,KNN,DeepONMF_H2,4,154,35,5,6,0.945,0.9625,0.875,0.9685534591194969,0.91875
17-11,2,KNN,DeepONMF_H2,5,158,33,7,2,0.955,0.9875,0.825,0.9575757575757575,0.90625
17-11,2,KNN,DeepONMF_W,1,145,33,7,15,0.89,0.90625,0.825,0.9539473684210527,0.865625
17-11,2,KNN,DeepONMF_W,2,140,32,8,20,0.86,0.875,0.8,0.9459459459459459,0.8375
17-11,2,KNN,DeepONMF_W,3,143,30,10,17,0.865,0.89375,0.75,0.934640522875817,0.821875
17-11,2,KNN,DeepONMF_W,4,142,33,7,18,0.875,0.8875,0.825,0.9530201342281879,0.85625
17-11,2,KNN,DeepONMF_W,5,145,31,9,15,0.88,0.90625,0.775,0.9415584415584416,0.840625
17-11,2,SVM,DeepONMF_H2,1,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
17-11,2,SVM,DeepONMF_H2,2,157,40,0,3,0.985,0.98125,1.0,1.0,0.990625
17-11,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
17-11,2,SVM,DeepONMF_H2,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
17-11,2,SVM,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
17-11,2,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
17-11,2,SVM,DeepONMF_W,2,144,37,3,16,0.905,0.9,0.925,0.9795918367346939,0.9125000000000001
17-11,2,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
17-11,2,SVM,DeepONMF_W,4,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
17-11,2,SVM,DeepONMF_W,5,148,35,5,12,0.915,0.925,0.875,0.9673202614379085,0.9
17-11,2,UjaNet,DeepONMF_H2,1,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
17-11,2,UjaNet,DeepONMF_H2,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
17-11,2,UjaNet,DeepONMF_H2,3,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
17-11,2,UjaNet,DeepONMF_H2,4,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
17-11,2,UjaNet,DeepONMF_H2,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
17-11,2,UjaNet,DeepONMF_W,1,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
17-11,2,UjaNet,DeepONMF_W,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
17-11,2,UjaNet,DeepONMF_W,3,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
17-11,2,UjaNet,DeepONMF_W,4,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
17-11,2,UjaNet,DeepONMF_W,5,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
