,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,32,2,5,1
real_MR,0,4,32,4,0
real_MS,4,4,2,27,3
real_MVP,11,8,1,3,17
