distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
14-11-8-6-3,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8205524490007248,0.88125,200
14-11-8-6-3,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,160,760,40,40,0.9199999999999999,0.8,0.95,0.8200920669181517,0.875,200
14-11-8-6-3,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.805,0.9512499999999999,0.817532065457762,0.878125,200
14-11-8-6-3,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,156,756,44,44,0.9119999999999999,0.78,0.945,0.8004756663580193,0.8625,200
14-11-8-6-3,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8668342384196045,0.90625,200
14-11-8-6-3,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7137734999437126,0.8125,200
14-11-8-6-3,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,120,720,80,80,0.8400000000000001,0.6,0.9,0.6196461133839859,0.75,200
14-11-8-6-3,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.9212499999999999,0.7173719918074756,0.803125,200
14-11-8-6-3,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.6788326150278591,0.7875000000000001,200
14-11-8-6-3,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.6799999999999999,0.9199999999999999,0.7129328165374678,0.7999999999999999,200
14-11-8-6-3,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.9787500000000001,0.9174741340530813,0.946875,200
14-11-8-6-3,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.882124598346343,0.925,200
14-11-8-6-3,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8753090723714958,0.921875,200
14-11-8-6-3,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,177,777,23,23,0.9540000000000001,0.885,0.9712500000000001,0.885761095985743,0.928125,200
14-11-8-6-3,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9355088029506634,0.959375,200
14-11-8-6-3,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.7726797385620916,0.85,200
14-11-8-6-3,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.9312500000000001,0.7514873256642575,0.828125,200
14-11-8-6-3,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.9362499999999999,0.7632840256670044,0.840625,200
14-11-8-6-3,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9324999999999999,0.7371420097119523,0.83125,200
14-11-8-6-3,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,153,753,47,47,0.9059999999999999,0.765,0.9412499999999999,0.7952261072261073,0.853125,200
14-11-8-6-3,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.9850000000000001,0.9398526733737349,0.9625,200
14-11-8-6-3,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.9762500000000001,0.9093981324537571,0.940625,200
14-11-8-6-3,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,182,782,18,18,0.9639999999999999,0.9099999999999999,0.9775,0.9124018617041874,0.94375,200
14-11-8-6-3,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9023910577827348,0.9375,200
14-11-8-6-3,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9406565193471484,0.9625,200
14-11-8-6-3,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.891613963744825,0.928125,200
14-11-8-6-3,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8804737523903523,0.91875,200
14-11-8-6-3,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8335913362000319,0.890625,200
14-11-8-6-3,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8700000000000001,0.9675,0.8760137033981333,0.91875,200
14-11-8-6-3,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8478406827880512,0.9,200
