,N,AS,MR,MS,MVP
N,98.0,0.0,0.0,0.5,1.5
AS,0.0,96.0,2.5,0.5,1.0
MR,3.0,5.0,89.5,1.5,1.0
MS,0.5,1.0,1.0,95.0,2.5
MVP,3.5000000000000004,3.5000000000000004,0.5,2.0,90.5
