,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,31,0,6,0,3
real_AS,0,37,2,0,1
real_MR,0,2,33,1,4
real_MS,0,0,4,32,4
real_MVP,4,3,7,1,25
