indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_0db,N,New_N_001.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.3977082324375463,2x212,0.020780500024557114,12,0.2863045206810682,0.315599282130731,0.015361100086010993,5,0.19208256119576733,0.3205726572787452,0.00267849990632385,2,0.18276517652045213,0.14322864777443822,0.0019629000453278422
1,SNR_0db,N,New_N_002.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.38867190107212507,2x212,0.021697800024412572,12,0.28300325903662205,0.33742172567959916,0.014486200059764087,5,0.18321664086705375,0.3583053136004165,0.0037770000053569674,2,0.17583782337271142,0.1605123003638948,0.0024996999418362975
2,SNR_0db,N,New_N_003.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.3979126103446818,2x212,0.021436500013805926,12,0.2874436969853597,0.337410861603456,0.01421439996920526,5,0.1847888105656522,0.3348193129782386,0.0036789000732824206,2,0.1870807432483376,0.14163537787115407,0.002630900009535253
3,SNR_0db,N,New_N_004.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.4001162893438328,2x212,0.020140700042247772,12,0.2894213779197203,0.342339667040984,0.014667999930679798,5,0.19013856322303055,0.33383631343888637,0.0027250999119132757,2,0.1854924403104594,0.1338433659001717,0.0019953000592067838
4,SNR_0db,N,New_N_005.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.3937691020341254,2x212,0.02067140000872314,12,0.28491894753390384,0.3241580618680051,0.015064099919982255,5,0.18591371507646084,0.34860521474148853,0.003005900071002543,2,0.18344664714883463,0.14174393805010208,0.0019540999783203006
5,SNR_0db,N,New_N_006.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.39992258859556606,2x212,0.021579400054179132,12,0.2879162948496661,0.3383274516866224,0.014339699991978705,5,0.18744313771917642,0.32762027236527225,0.004074400058016181,2,0.18800882207652017,0.13764958438477723,0.002341100014746189
6,SNR_0db,N,New_N_007.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.4021555666695294,2x212,0.019299100036732852,12,0.287546953230461,0.323743973072379,0.013578500016592443,5,0.19619389830036324,0.32158102568781843,0.0029929999727755785,2,0.19099339061757636,0.12775042960747024,0.00204030005261302
7,SNR_0db,N,New_N_008.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.4021962166470692,2x212,0.020011699991300702,12,0.28365522505300034,0.33075337790651127,0.014352699974551797,5,0.19204424804243164,0.3223613957876502,0.002745100064203143,2,0.1998746449970817,0.134741422939192,0.0019693000940606
8,SNR_0db,N,New_N_009.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.39754910537348687,2x212,0.021316300029866397,12,0.28534951435277556,0.3353761364239709,0.015504300012253225,5,0.18913605425933785,0.33166861261266917,0.002895600046031177,2,0.18910342046356934,0.13883638694423817,0.0020172999938949943
9,SNR_0db,N,New_N_010.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.40173729010825304,2x212,0.023726999992504716,12,0.2855883483827312,0.3355011935738745,0.015984900062903762,5,0.19090756091417185,0.35792762825631186,0.004090699949301779,2,0.19285568524361177,0.135904993458688,0.002317999955266714
10,SNR_0db,N,New_N_011.wav,12-5-2,DeepONMF_H3,3,nndsvd,0.399222225262044,2x212,0.02150099992286414,12,0.28645928759032036,0.33133858237231595,0.01546070002950728,5,0.19294630370807414,0.33351234078509,0.0030335000483319163,2,0.19162834332171505,0.13539740995176008,0.0021961000747978687
