clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,151,9,3,0.94,0.925,0.94375,0.8043478260869565,0.934375,40
AS,30,151,9,10,0.905,0.75,0.94375,0.7692307692307693,0.846875,40
MR,30,157,3,10,0.935,0.75,0.98125,0.9090909090909091,0.865625,40
MS,35,145,15,5,0.9,0.875,0.90625,0.7,0.890625,40
MVP,25,153,7,15,0.89,0.625,0.95625,0.78125,0.790625,40
PROMEDIO_MACRO,157,757,43,43,0.914,0.7849999999999999,0.94625,0.7927839008817269,0.865625,200
