,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,0.5,2.5
AS,0.0,95.5,3.0,0.0,1.5
MR,2.0,5.0,89.0,3.0,1.0
MS,0.0,0.0,1.5,95.0,3.5000000000000004
MVP,3.5000000000000004,1.5,2.5,1.5,91.0
