indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,10-11,2,0.12110440140775472,126x11,11x212,10,0.06681057313835524,0.3928881729364507,0.018770900001982227,11,0.1493443962886165,0.1421995360106189,0.009392399981152266
1,N,New_N_002.wav,10-11,2,0.10533905254565397,126x11,11x212,10,0.06115734382872279,0.37122555396080664,0.01749800000106916,11,0.1258211169959332,0.17475379006795894,0.007417199987685308
2,N,New_N_003.wav,10-11,2,0.10545327204338065,126x11,11x212,10,0.0646034317495872,0.36246256560368695,0.012912799982586876,11,0.09453310045396705,0.18005583994708765,0.008773299981839955
3,N,New_N_004.wav,10-11,2,0.12033623683033266,126x11,11x212,10,0.0668861645952475,0.3448538935174147,0.01188829998136498,11,0.13489059574211032,0.14691091322131827,0.0053986999846529216
4,N,New_N_005.wav,10-11,2,0.1028152840251992,126x11,11x212,10,0.06681615204490755,0.34331445825852,0.012284700002055615,11,0.1137257864078653,0.1899671797903226,0.0069484999985434115
5,N,New_N_006.wav,10-11,2,0.12267227013180405,126x11,11x212,10,0.07019098790419794,0.3395757793991208,0.012849400023696944,11,0.1168381301648379,0.15931592103676803,0.005700600013369694
6,N,New_N_007.wav,10-11,2,0.1220043890274263,126x11,11x212,10,0.06182090427054762,0.3667521317253434,0.01415830000769347,11,0.13758177852698267,0.1769129899918315,0.005368199985241517
7,N,New_N_008.wav,10-11,2,0.11727536587443446,126x11,11x212,10,0.05669710467968685,0.34490414397973523,0.016156400000909343,11,0.13650457858301163,0.19433077239007973,0.00600049999775365
8,N,New_N_009.wav,10-11,2,0.10825006133314749,126x11,11x212,10,0.058239813192381674,0.34715251683464715,0.011362999997800216,11,0.1053801693482807,0.18821731557357482,0.005969699996057898
9,N,New_N_010.wav,10-11,2,0.10616237647141988,126x11,11x212,10,0.05909955267431485,0.33127047310067625,0.013783600006718189,11,0.09524137377561906,0.20076270297625437,0.005042700009653345
