,N,AS,MR,MS,MVP
N,93.0,0.0,0.0,0.5,6.5
AS,0.0,94.5,2.0,1.0,2.5
MR,3.0,7.5,85.5,2.5,1.5
MS,0.5,1.0,2.5,93.0,3.0
MVP,4.0,4.0,1.5,3.0,87.5
