clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
AS,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
MR,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
MS,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
MVP,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
PROMEDIO_MACRO,200,800,0,0,1.0,1.0,1.0,1.0,1.0,200
