,N,AS,MR,MS,MVP
N,96.0,0.0,1.0,0.5,2.5
AS,0.0,95.5,3.5000000000000004,0.0,1.0
MR,1.5,4.5,89.5,3.5000000000000004,1.0
MS,0.5,1.5,1.0,93.5,3.5000000000000004
MVP,6.0,2.5,1.0,2.5,88.0
