distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
9-3,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,177,777,23,23,0.954,0.8850000000000001,0.9712500000000001,0.8909650499876063,0.928125,200
9-3,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,174,774,26,26,0.9479999999999998,0.8699999999999999,0.9674999999999999,0.8759717217124743,0.91875,200
9-3,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8624039995092627,0.9125,200
9-3,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.8600000000000001,0.9649999999999999,0.8685176385176385,0.9125,200
9-3,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8399999999999999,0.9600000000000002,0.8525948204301862,0.9000000000000001,200
9-3,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,127,727,73,73,0.8540000000000001,0.635,0.9087500000000001,0.7058074582618193,0.771875,200
9-3,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,121,721,79,79,0.842,0.605,0.9012499999999999,0.6522395707740535,0.753125,200
9-3,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.6912196082713028,0.78125,200
9-3,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6600000000000001,0.915,0.6573690039051115,0.7875,200
9-3,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6535905446383286,0.759375,200
9-3,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9825000000000002,0.9311066919410951,0.95625,200
9-3,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.8900715950715951,0.93125,200
9-3,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.8995488695205088,0.9375,200
9-3,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.8952468413058913,0.934375,200
9-3,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9520940170940172,0.96875,200
9-3,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,156,756,44,44,0.9120000000000001,0.78,0.945,0.7939833113746158,0.8625,200
9-3,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7363793069675422,0.825,200
9-3,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7577559809453497,0.84375,200
9-3,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7276752806941487,0.828125,200
9-3,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.757023918214736,0.84375,200
9-3,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,194,794,6,6,0.9880000000000001,0.97,0.9925,0.9707138390065218,0.98125,200
9-3,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9100000000000001,0.9774999999999998,0.9151325415650009,0.94375,200
9-3,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9180228584145352,0.946875,200
9-3,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,190,790,10,10,0.9799999999999999,0.95,0.9875,0.95068158200379,0.96875,200
9-3,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.9887499999999999,0.9567261151920972,0.971875,200
9-3,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662500000000002,0.8691761691761691,0.915625,200
9-3,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8778985507246377,0.91875,200
9-3,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8334298140875328,0.8875,200
9-3,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8455685759446718,0.903125,200
9-3,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8803907762717831,0.925,200
