indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,16-12-8-4,4,0.39392306798343985,126x4,4x212,16,0.04582067574715868,0.3664533930232015,0.009074699999473523,12,0.18849673553787363,0.12191384183467545,0.004879299995081965,8,0.34269610823433216,0.09697731433342748,0.003063899996050168,4,0.5845128451611815,0.1029923950172532,0.0024722999951336533
1,N,New_N_002.wav,16-12-8-4,4,0.35739734044677385,126x4,4x212,16,0.04709670108779215,0.3925864305579614,0.009390700004587416,12,0.20595096154943873,0.24955852723025618,0.004094500000064727,8,0.3449174104405933,0.2387578076653718,0.0030153999978210777,4,0.5025869244836082,0.20509196816590114,0.00245129999530036
2,N,New_N_003.wav,16-12-8-4,4,0.391855395438226,126x4,4x212,16,0.05030478759964214,0.3890006840805228,0.008902599998691585,12,0.15453962622716522,0.22510633155002582,0.0037540999983320944,8,0.2552260581300848,0.20058849672412413,0.0028385999976308085,4,0.5520171738898341,0.21197026810280548,0.002413700000033714
3,N,New_N_004.wav,16-12-8-4,4,0.33735314759736673,126x4,4x212,16,0.04835497664671261,0.373150694932677,0.008816900000965688,12,0.22882876348012882,0.20171931520145567,0.004081600003701169,8,0.3587761212927911,0.17636473187604348,0.002994299997226335,4,0.5990149033128683,0.22451874550394843,0.002471600004355423
4,N,New_N_005.wav,16-12-8-4,4,0.3943242413884732,126x4,4x212,16,0.04610841540831754,0.38027144276388847,0.008558300003642216,12,0.20404262196742493,0.16940260893020656,0.003914600005373359,8,0.33062826135047746,0.12677098015909233,0.0030254000012064353,4,0.5172161892396295,0.1310435416141348,0.0023919000013847835
5,N,New_N_006.wav,16-12-8-4,4,0.357571221263406,126x4,4x212,16,0.04811424495303912,0.38638264022820873,0.011868699999467935,12,0.20048563757275173,0.18926581197014056,0.0053786000062245876,8,0.3447030443909394,0.16736104911173916,0.004193499997199979,4,0.5305277526549561,0.2320722440970593,0.002970300003653392
6,N,New_N_007.wav,16-12-8-4,4,0.41603881516999774,126x4,4x212,16,0.04716153224142841,0.3757640557365287,0.009188299998641014,12,0.20065410074104006,0.20806713516190353,0.003723000001627952,8,0.3299125807120617,0.13696270599682384,0.0029667999988305382,4,0.4899454296208722,0.15073340684963757,0.0026177999970968813
7,N,New_N_008.wav,16-12-8-4,4,0.38041445309273425,126x4,4x212,16,0.05105466208967194,0.3652138892843935,0.008019499997317325,12,0.2208126264775539,0.18551781956264596,0.003882299999531824,8,0.35908550121141924,0.17654816729586112,0.0027031999998143874,4,0.56118605743521,0.16322607209217066,0.0020997999963583425
8,N,New_N_009.wav,16-12-8-4,4,0.47436794678873284,126x4,4x212,16,0.04280859334864746,0.35771027904054176,0.007691999999224208,12,0.22171577313461746,0.1662497795248497,0.0031570999999530613,8,0.3243658289749526,0.11924566498424029,0.0027322000023559667,4,0.5402991248943294,0.10749887098717986,0.002062299994577188
9,N,New_N_010.wav,16-12-8-4,4,0.33747417368954474,126x4,4x212,16,0.053390499715027434,0.3741503276587071,0.0076355999990482815,12,0.1945173055401897,0.15881877445338366,0.0039057000030879863,8,0.30304957779519237,0.10927858377820872,0.0025243999989470467,4,0.5396496674703061,0.10212387345678757,0.00203460000193445
