indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
23,SNR_-5db,N,New_N_024.wav,24-15-10-6,DeepONMF_H4,4,0.48012919680347205,6x212,0.02539019996766001,24,0.3146521560750939,0.27739846524585576,0.013196099898777902,15,0.41496898370215474,0.18659932677887167,0.005019799922592938,10,0.35494281383498677,0.16436768292572457,0.003312599961645901,6,0.41905818549638313,0.13964769852138673,0.0025315999519079924
24,SNR_-5db,N,New_N_025.wav,24-15-10-6,DeepONMF_H4,4,0.49516132996655915,6x212,0.026463199988938868,24,0.31445723970379935,0.2705325205937488,0.014986000023782253,15,0.4160491681321574,0.18773288369601812,0.004385799984447658,10,0.42256039845334564,0.15133333389446235,0.0032282000174745917,6,0.4784587444784349,0.13920644587966102,0.002852399949915707
25,SNR_-5db,N,New_N_026.wav,24-15-10-6,DeepONMF_H4,4,0.4668361566986169,6x212,0.026757200015708804,24,0.3087916913037412,0.2848306651875368,0.015717500005848706,15,0.41075449875381703,0.19942854855926725,0.004517599940299988,10,0.3778178126570643,0.17823235644563418,0.003170600044541061,6,0.4586135642061936,0.17748128079431147,0.0024220000486820936
26,SNR_-5db,N,New_N_027.wav,24-15-10-6,DeepONMF_H4,4,0.4955213667364865,6x212,0.025663799955509603,24,0.31472537204855305,0.27363340496925626,0.013894099975004792,15,0.39710269731574005,0.19840460886476446,0.004384699976071715,10,0.39630183280132264,0.14459387209401953,0.0036618999438360333,6,0.4737781038152775,0.1381783063721347,0.002622899948619306
27,SNR_-5db,N,New_N_028.wav,24-15-10-6,DeepONMF_H4,4,0.48253836736064804,6x212,0.02652960002887994,24,0.316961722258541,0.2613452022070487,0.014735900098457932,15,0.40311673049169633,0.16830029138082794,0.004803900024853647,10,0.4357672036268918,0.15320473553148722,0.0034163000527769327,6,0.49384130923264336,0.12771176336861656,0.0027508001076057553
28,SNR_-5db,N,New_N_029.wav,24-15-10-6,DeepONMF_H4,4,0.506368382802863,6x212,0.02938319998793304,24,0.3104339266960993,0.28042432672484774,0.01657169999089092,15,0.4259215352730389,0.17732739248370147,0.005387899931520224,10,0.4358927666482425,0.16249728996944157,0.003548000007867813,6,0.5199292022953076,0.17529345073143338,0.0026348999235779047
29,SNR_-5db,N,New_N_030.wav,24-15-10-6,DeepONMF_H4,4,0.48701475552580586,6x212,0.02580199996009469,24,0.31168846188354243,0.26742367490966756,0.01416409993544221,15,0.4179729979251165,0.19924257670072795,0.00460179999936372,10,0.3899116709271971,0.16891932728137513,0.0033941000001505017,6,0.471798012457304,0.17811989953638194,0.0027125999331474304
30,SNR_-5db,N,New_N_031.wav,24-15-10-6,DeepONMF_H4,4,0.4741863309700925,6x212,0.02444080007262528,24,0.3159963805763529,0.26182644014485473,0.01274190004914999,15,0.41759955007179655,0.1924836839169578,0.004867599927820265,10,0.3791805512403584,0.15694030351657873,0.0032541999826207757,6,0.43743861072419016,0.13376293587677565,0.002467899932526052
31,SNR_-5db,N,New_N_032.wav,24-15-10-6,DeepONMF_H4,4,0.4866146783279603,6x212,0.02685829997062683,24,0.31459352505098903,0.2751997691778778,0.01521920005325228,15,0.4147624513658859,0.20122823970958587,0.0044837999157607555,10,0.4459040676375164,0.16856243387072511,0.0035180000122636557,6,0.4879281870168464,0.14305948630351822,0.002557500032708049
32,SNR_-5db,N,New_N_033.wav,24-15-10-6,DeepONMF_H4,4,0.47471285514163797,6x212,0.025244499905966222,24,0.31133984963411676,0.27439994448107624,0.014149599941447377,15,0.41683481700758984,0.20880698033139938,0.004424500046297908,10,0.4066118004603233,0.1902227334960633,0.0031162999803200364,6,0.4370759786321011,0.17636115539523972,0.0024188999086618423
