,N,AS,MR,MS,MVP
N,97.5,0.0,0.0,0.5,2.0
AS,0.0,94.5,3.0,0.5,2.0
MR,3.0,4.5,88.5,2.5,1.5
MS,0.5,0.5,1.0,95.0,3.0
MVP,1.5,2.0,3.0,2.0,91.5
