,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.5,96.5,2.5,0.0,0.5
MR,1.5,3.5000000000000004,93.0,1.0,1.0
MS,0.5,1.0,1.5,94.0,3.0
MVP,3.0,3.5000000000000004,2.0,2.0,89.5
