,N,AS,MR,MS,MVP
N,95.5,0.0,0.5,0.5,3.5000000000000004
AS,0.5,95.5,3.5000000000000004,0.0,0.5
MR,0.0,3.5000000000000004,93.5,2.0,1.0
MS,0.0,1.5,2.0,93.5,3.0
MVP,2.5,2.5,2.0,2.5,90.5
