,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.5,0.5
AS,0.5,96.5,2.0,0.0,1.0
MR,0.0,2.5,95.0,1.5,1.0
MS,0.0,0.5,1.5,94.0,4.0
MVP,2.0,1.0,0.5,2.0,94.5
