distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
9-7-5-4,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8786484458001486,0.9125,200
9-7-5-4,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8418083980003483,0.896875,200
9-7-5-4,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.795,0.9487499999999999,0.8057777777777778,0.871875,200
9-7-5-4,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8563502774029091,0.896875,200
9-7-5-4,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8632263161674928,0.890625,200
9-7-5-4,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.7259365079365079,0.790625,200
9-7-5-4,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,129,729,71,71,0.8580000000000002,0.6449999999999999,0.9112500000000001,0.6856005330667999,0.7781250000000001,200
9-7-5-4,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,126,726,74,74,0.852,0.63,0.9075,0.6675317063251165,0.76875,200
9-7-5-4,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,118,718,82,82,0.836,0.5900000000000001,0.8975,0.6207092186081761,0.7437500000000001,200
9-7-5-4,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6431406595668057,0.759375,200
9-7-5-4,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.8899999999999999,0.9725000000000001,0.8967553536350529,0.93125,200
9-7-5-4,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8746605908233815,0.921875,200
9-7-5-4,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8738206218392065,0.921875,200
9-7-5-4,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8857888869330516,0.928125,200
9-7-5-4,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9799999999999999,0.927887667887668,0.95,200
9-7-5-4,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,154,754,46,46,0.908,0.77,0.9424999999999999,0.7946135614089207,0.85625,200
9-7-5-4,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.7576692914928209,0.840625,200
9-7-5-4,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.718462385765297,0.8125,200
9-7-5-4,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7510873428373429,0.84375,200
9-7-5-4,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7387439257439258,0.81875,200
9-7-5-4,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.960707585097829,0.975,200
9-7-5-4,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9038257741030004,0.9375,200
9-7-5-4,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.9094125301051645,0.940625,200
9-7-5-4,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9264832535885168,0.953125,200
9-7-5-4,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9602005247640678,0.975,200
9-7-5-4,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8841427674302846,0.921875,200
9-7-5-4,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,179,779,21,21,0.9579999999999999,0.8949999999999999,0.9737500000000001,0.8971088331957897,0.934375,200
9-7-5-4,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8228428212032718,0.88125,200
9-7-5-4,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.9612499999999999,0.8529808693403164,0.903125,200
9-7-5-4,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.96125,0.8507792207792206,0.903125,200
