,N,AS,MR,MS,MVP
N,100.0,0.0,0.0,0.0,0.0
AS,0.0,96.0,2.5,0.5,1.0
MR,1.0,3.0,92.0,2.0,2.0
MS,0.0,0.5,0.5,95.0,4.0
MVP,1.5,1.5,1.5,1.5,94.0
