,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,96.0,3.0,0.5,0.5
MR,1.0,3.5000000000000004,92.0,2.5,1.0
MS,0.5,0.5,1.0,94.0,4.0
MVP,3.5000000000000004,2.5,1.0,1.0,92.0
