,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,2,2
real_AS,0,36,0,1,3
real_MR,0,3,32,5,0
real_MS,2,2,1,33,2
real_MVP,4,4,2,2,28
