indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,10,DeepONMF_H1,1,nndsvd,0.29454621741586984,10x212,0.01477889996021986,10,0.29454621741586984,0.3266234007341853,0.014107999973930418
1,SNR_0db,N,New_N_002.wav,10,DeepONMF_H1,1,nndsvd,0.2903974977180382,10x212,0.014636899926699698,10,0.2903974977180382,0.3422017142050626,0.013931799912825227
2,SNR_0db,N,New_N_003.wav,10,DeepONMF_H1,1,nndsvd,0.2951528229604197,10x212,0.01451819995418191,10,0.2951528229604197,0.3380294508260101,0.013868400012142956
3,SNR_0db,N,New_N_004.wav,10,DeepONMF_H1,1,nndsvd,0.2973401539371981,10x212,0.014892200008034706,10,0.2973401539371981,0.3521886672993859,0.014213499962352216
4,SNR_0db,N,New_N_005.wav,10,DeepONMF_H1,1,nndsvd,0.2925738680362162,10x212,0.014900400070473552,10,0.2925738680362162,0.3307807099913524,0.014262199983932078
5,SNR_0db,N,New_N_006.wav,10,DeepONMF_H1,1,nndsvd,0.29585904812058395,10x212,0.014404900022782385,10,0.29585904812058395,0.34956452760738377,0.013704399927519262
6,SNR_0db,N,New_N_007.wav,10,DeepONMF_H1,1,nndsvd,0.29576774869281985,10x212,0.015555100049823523,10,0.29576774869281985,0.32793317949704337,0.014678100007586181
7,SNR_0db,N,New_N_008.wav,10,DeepONMF_H1,1,nndsvd,0.2920626167922235,10x212,0.015425100107677281,10,0.2920626167922235,0.3422298719953145,0.014775699935853481
8,SNR_0db,N,New_N_009.wav,10,DeepONMF_H1,1,nndsvd,0.29295631065530897,10x212,0.01579109998419881,10,0.29295631065530897,0.3517807099227758,0.015024599968455732
9,SNR_0db,N,New_N_010.wav,10,DeepONMF_H1,1,nndsvd,0.29291418187711904,10x212,0.014702199958264828,10,0.29291418187711904,0.35179666026184286,0.013985799974761903
10,SNR_0db,N,New_N_011.wav,10,DeepONMF_H1,1,nndsvd,0.29474849521858176,10x212,0.014478600001893938,10,0.2947484952185817,0.3354316133040034,0.013736299937590957
11,SNR_0db,N,New_N_012.wav,10,DeepONMF_H1,1,nndsvd,0.29559343963813417,10x212,0.013999299961142242,10,0.29559343963813417,0.33233494585867646,0.013282099971547723
12,SNR_0db,N,New_N_013.wav,10,DeepONMF_H1,1,nndsvd,0.2938839767565526,10x212,0.014442199957557023,10,0.2938839767565526,0.34245935047806253,0.013852300005964935
13,SNR_0db,N,New_N_014.wav,10,DeepONMF_H1,1,nndsvd,0.29201955863598084,10x212,0.015360899968072772,10,0.29201955863598084,0.34165050239208516,0.01457170001231134
14,SNR_0db,N,New_N_015.wav,10,DeepONMF_H1,1,nndsvd,0.30077537561623124,10x212,0.016297099995426834,10,0.30077537561623124,0.33815111606836284,0.015461100032553077
15,SNR_0db,N,New_N_016.wav,10,DeepONMF_H1,1,nndsvd,0.2982350878865773,10x212,0.016319000045768917,10,0.2982350878865773,0.32607446863225314,0.015541000058874488
16,SNR_0db,N,New_N_017.wav,10,DeepONMF_H1,1,nndsvd,0.30077747114465975,10x212,0.017020100029185414,10,0.30077747114465975,0.33776557251255274,0.016126599977724254
17,SNR_0db,N,New_N_018.wav,10,DeepONMF_H1,1,nndsvd,0.2966049380326144,10x212,0.016964200069196522,10,0.29660493803261434,0.3262468268341083,0.01602909993380308
18,SNR_0db,N,New_N_019.wav,10,DeepONMF_H1,1,nndsvd,0.2954508839456672,10x212,0.016239200020208955,10,0.2954508839456672,0.3374072117960319,0.015535000013187528
19,SNR_0db,N,New_N_020.wav,10,DeepONMF_H1,1,nndsvd,0.29499051902181594,10x212,0.017855099984444678,10,0.29499051902181594,0.3224523854708999,0.01698529999703169
20,SNR_0db,N,New_N_021.wav,10,DeepONMF_H1,1,nndsvd,0.2919475731247876,10x212,0.017283400055021048,10,0.2919475731247876,0.33546255325523794,0.0166216999059543
21,SNR_0db,N,New_N_022.wav,10,DeepONMF_H1,1,nndsvd,0.2973603035661457,10x212,0.01781490002758801,10,0.29736030356614573,0.3342301274303092,0.017055800068192184
22,SNR_0db,N,New_N_023.wav,10,DeepONMF_H1,1,nndsvd,0.29020349424992353,10x212,0.018223399994894862,10,0.29020349424992353,0.33965472195850444,0.017289399984292686
23,SNR_0db,N,New_N_024.wav,10,DeepONMF_H1,1,nndsvd,0.29726150111106203,10x212,0.016705600079149008,10,0.29726150111106203,0.3304783325534626,0.015602000057697296
24,SNR_0db,N,New_N_025.wav,10,DeepONMF_H1,1,nndsvd,0.29756704727900546,10x212,0.016543100005947053,10,0.29756704727900546,0.33958773296822736,0.015504899900406599
25,SNR_0db,N,New_N_026.wav,10,DeepONMF_H1,1,nndsvd,0.29555398070563604,10x212,0.01679250004235655,10,0.29555398070563604,0.3441545495241476,0.015908799949102104
26,SNR_0db,N,New_N_027.wav,10,DeepONMF_H1,1,nndsvd,0.29302173456298536,10x212,0.016937300097197294,10,0.29302173456298536,0.33151285388547164,0.0160726000322029
27,SNR_0db,N,New_N_028.wav,10,DeepONMF_H1,1,nndsvd,0.29523515132663236,10x212,0.016529400018043816,10,0.29523515132663236,0.3450843916251648,0.015591600094921887
28,SNR_0db,N,New_N_029.wav,10,DeepONMF_H1,1,nndsvd,0.3014290816259245,10x212,0.01531560008879751,10,0.3014290816259245,0.32917274497120386,0.014481800026260316
29,SNR_0db,N,New_N_030.wav,10,DeepONMF_H1,1,nndsvd,0.29303520079007667,10x212,0.016049399971961975,10,0.2930352007900767,0.34693086595448464,0.015200900030322373
30,SNR_0db,N,New_N_031.wav,10,DeepONMF_H1,1,nndsvd,0.2958205090251806,10x212,0.015302799991331995,10,0.2958205090251806,0.33074103866632953,0.014714999939315021
31,SNR_0db,N,New_N_032.wav,10,DeepONMF_H1,1,nndsvd,0.29445173805038427,10x212,0.014948800089769065,10,0.29445173805038427,0.334957224109138,0.014350299956277013
32,SNR_0db,N,New_N_033.wav,10,DeepONMF_H1,1,nndsvd,0.29628008689314966,10x212,0.014497000025585294,10,0.29628008689314966,0.33033016204884036,0.01385910005774349
33,SNR_0db,N,New_N_034.wav,10,DeepONMF_H1,1,nndsvd,0.29474481529692825,10x212,0.014792799949645996,10,0.29474481529692825,0.33462552528276535,0.014204500010237098
34,SNR_0db,N,New_N_035.wav,10,DeepONMF_H1,1,nndsvd,0.29495875039855723,10x212,0.015289400005713105,10,0.2949587503985572,0.3364239369247594,0.014533599955029786
35,SNR_0db,N,New_N_036.wav,10,DeepONMF_H1,1,nndsvd,0.29489455917913204,10x212,0.01532420003786683,10,0.29489455917913204,0.33208932304166605,0.014513400034047663
36,SNR_0db,N,New_N_037.wav,10,DeepONMF_H1,1,nndsvd,0.21649988886417032,10x212,0.01565329998265952,10,0.21649988886417032,0.3132208532084046,0.014723100000992417
37,SNR_0db,N,New_N_038.wav,10,DeepONMF_H1,1,nndsvd,0.29323823906047153,10x212,0.014621000038459897,10,0.29323823906047153,0.3188813389820864,0.01398469996638596
38,SNR_0db,N,New_N_039.wav,10,DeepONMF_H1,1,nndsvd,0.29912996780568624,10x212,0.0148265000898391,10,0.29912996780568624,0.32554959021277996,0.014163400046527386
39,SNR_0db,N,New_N_040.wav,10,DeepONMF_H1,1,nndsvd,0.29520568529726315,10x212,0.014041600050404668,10,0.29520568529726315,0.3139771682830548,0.01328099996317178
40,SNR_0db,N,New_N_041.wav,10,DeepONMF_H1,1,nndsvd,0.29208791700761255,10x212,0.015737000037916005,10,0.29208791700761255,0.346387489824895,0.014808999956585467
41,SNR_0db,N,New_N_042.wav,10,DeepONMF_H1,1,nndsvd,0.2977872131112145,10x212,0.015672100009396672,10,0.2977872131112144,0.30636035174869736,0.014813699992373586
42,SNR_0db,N,New_N_043.wav,10,DeepONMF_H1,1,nndsvd,0.28846698944325844,10x212,0.01570340001489967,10,0.28846698944325844,0.3362921631972928,0.014908400014974177
43,SNR_0db,N,New_N_044.wav,10,DeepONMF_H1,1,nndsvd,0.2917852877252057,10x212,0.01617319998331368,10,0.2917852877252057,0.3446629424245483,0.015169300022535026
44,SNR_0db,N,New_N_045.wav,10,DeepONMF_H1,1,nndsvd,0.2912041335577794,10x212,0.016234699985943735,10,0.2912041335577794,0.34142386806688835,0.01541310001630336
