distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
12-6-5,3,KNN,DeepONMF_H3,1,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
12-6-5,3,KNN,DeepONMF_H3,2,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
12-6-5,3,KNN,DeepONMF_H3,3,157,34,6,3,0.955,0.98125,0.85,0.9631901840490797,0.9156249999999999
12-6-5,3,KNN,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
12-6-5,3,KNN,DeepONMF_H3,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
12-6-5,3,KNN,DeepONMF_W,1,145,34,6,15,0.895,0.90625,0.85,0.9602649006622517,0.878125
12-6-5,3,KNN,DeepONMF_W,2,143,33,7,17,0.88,0.89375,0.825,0.9533333333333334,0.859375
12-6-5,3,KNN,DeepONMF_W,3,145,35,5,15,0.9,0.90625,0.875,0.9666666666666667,0.890625
12-6-5,3,KNN,DeepONMF_W,4,142,35,5,18,0.885,0.8875,0.875,0.9659863945578231,0.88125
12-6-5,3,KNN,DeepONMF_W,5,146,34,6,14,0.9,0.9125,0.85,0.9605263157894737,0.88125
12-6-5,3,SVM,DeepONMF_H3,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
12-6-5,3,SVM,DeepONMF_H3,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
12-6-5,3,SVM,DeepONMF_H3,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
12-6-5,3,SVM,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
12-6-5,3,SVM,DeepONMF_H3,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
12-6-5,3,SVM,DeepONMF_W,1,149,39,1,11,0.94,0.93125,0.975,0.9933333333333333,0.953125
12-6-5,3,SVM,DeepONMF_W,2,147,38,2,13,0.925,0.91875,0.95,0.9865771812080537,0.934375
12-6-5,3,SVM,DeepONMF_W,3,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
12-6-5,3,SVM,DeepONMF_W,4,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
12-6-5,3,SVM,DeepONMF_W,5,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
12-6-5,3,UjaNet,DeepONMF_H3,1,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
12-6-5,3,UjaNet,DeepONMF_H3,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
12-6-5,3,UjaNet,DeepONMF_H3,3,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
12-6-5,3,UjaNet,DeepONMF_H3,4,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
12-6-5,3,UjaNet,DeepONMF_H3,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
12-6-5,3,UjaNet,DeepONMF_W,1,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
12-6-5,3,UjaNet,DeepONMF_W,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
12-6-5,3,UjaNet,DeepONMF_W,3,153,37,3,7,0.95,0.95625,0.925,0.9807692307692307,0.940625
12-6-5,3,UjaNet,DeepONMF_W,4,149,39,1,11,0.94,0.93125,0.975,0.9933333333333333,0.953125
12-6-5,3,UjaNet,DeepONMF_W,5,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
