indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,2-4-9-20,4,0.2457196355873712,20x212,0.029549900005804375,2,0.1479943492931178,0.17949546605755423,4,0.05146125799726318,0.14810511264992812,9,0.0450408991697282,0.0938331199846416,20,0.048980341936254,0.07894127637245042
1,2-4-9-20,4,0.2467749008314499,20x212,0.033652399986749515,2,0.14578798628521816,0.1192278703423002,4,0.05008571168022448,0.18936811876916215,9,0.058361414194245925,0.12732491806610036,20,0.046085411649731414,0.09459546512049267
2,2-4-9-20,4,0.2485415603049211,20x212,0.027762699988670647,2,0.15189010659731592,0.1306747229423307,4,0.053067264450152925,0.153270769995339,9,0.047754196475499396,0.11473248599872606,20,0.0446724470289799,0.12182460787964718
3,2-4-9-20,4,0.2405985050084345,20x212,0.026897499978076667,2,0.13737658415681991,0.1259298342091516,4,0.05066353524176302,0.09590574608219099,9,0.047686169177714004,0.1281992144552181,20,0.043355697854718295,0.09128262123751617
4,2-4-9-20,4,0.25117322345575294,20x212,0.044681500003207475,2,0.14671531339250005,0.2378465204684902,4,0.05234990669141719,0.09238523118480968,9,0.04684296700732724,0.1078287298673389,20,0.0675167412060716,0.12326246914768871
5,2-4-9-20,4,0.2605874175273295,20x212,0.032052399998065084,2,0.15763507922056472,0.08869916946155564,4,0.04959491596250735,0.09310294430378539,9,0.04841967623650781,0.07686349206268266,20,0.04856138230259187,0.09626249050832401
6,2-4-9-20,4,0.24552688135092068,20x212,0.03201699999044649,2,0.1520347169351231,0.1425907793620288,4,0.05032018424437725,0.2215342472918096,9,0.04739671122506922,0.12748461158628033,20,0.043981689424643054,0.0945337061556348
7,2-4-9-20,4,0.2558499252762234,20x212,0.03388869998161681,2,0.15838975892672455,0.15485783711687473,4,0.04793289307589235,0.11934854321480776,9,0.04757105248661624,0.07906298776191518,20,0.04693813140169737,0.07127308033617039
8,2-4-9-20,4,0.25339931456991704,20x212,0.035609599988674745,2,0.1531665687690685,0.14058937909799885,4,0.05093133570197691,0.16629152704598701,9,0.05567678718617804,0.08231235118772505,20,0.06682965503563243,0.10010982142357122
9,2-4-9-20,4,0.2678375900710987,20x212,0.029907099989941344,2,0.1768531965299632,0.1973384410432711,4,0.05171533307635449,0.11746354266998256,9,0.05331624987215917,0.0940208654901998,20,0.04504680218315155,0.07916171015908494
10,2-4-9-20,4,0.2599881304738008,20x212,0.033361900015734136,2,0.1618441050148789,0.12664661721322384,4,0.049412322015323175,0.1000667352183815,9,0.048663509771859424,0.07757611192533226,20,0.04439894311618826,0.070523495218532
11,2-4-9-20,4,0.25487923502926296,20x212,0.030997699999716133,2,0.16146857636449338,0.1390623565008549,4,0.04926388938682599,0.08580765136566322,9,0.048037629039993195,0.08925399899944458,20,0.04779894841714609,0.07391539834388403
12,2-4-9-20,4,0.2417820193267474,20x212,0.033630299993092194,2,0.14436239557615008,0.22343254479539215,4,0.050742215163881985,0.13800665609965804,9,0.040942813227435364,0.14612186472105793,20,0.046056408912473555,0.094405075468174
13,2-4-9-20,4,0.2510953252299758,20x212,0.04271909999079071,2,0.1563987698502863,0.1966878393136966,4,0.04862042868173356,0.1436153713125264,9,0.04254521362787264,0.10502600318155578,20,0.04891940413056994,0.11297397132736933
14,2-4-9-20,4,0.24689648407858342,20x212,0.035640499991131946,2,0.148219508499859,0.14692686580617198,4,0.04886146863144151,0.104132585207091,9,0.04319022071430043,0.12861699280986716,20,0.05114168159567191,0.11823566194678199
15,2-4-9-20,4,0.2542368135444562,20x212,0.0288056000135839,2,0.15923234608169018,0.19367445149942625,4,0.05009543407410457,0.10646761260088104,9,0.04676866290172469,0.12880884259079556,20,0.04717326727126098,0.08147681525085548
16,2-4-9-20,4,0.2520774121071999,20x212,0.028440000023692846,2,0.15670842595162376,0.10728729989179879,4,0.04905428734126633,0.12452412577686656,9,0.045648494309300486,0.12354347100528917,20,0.04705414733897261,0.10755041239011483
17,2-4-9-20,4,0.24743768925923945,20x212,0.03109000000404194,2,0.14238411070230533,0.3282374808458254,4,0.04681661786909469,0.19960148755919113,9,0.047576760519497885,0.0951671836631687,20,0.04968426138555093,0.10457317941982146
18,2-4-9-20,4,0.2521801020803066,20x212,0.031865700002526864,2,0.15205840905079115,0.14101258715451412,4,0.05292031729805824,0.08431143461618991,9,0.04790725375563008,0.06931901517402744,20,0.043135811377399226,0.07964394862422589
19,2-4-9-20,4,0.3014530446145107,20x212,0.0357699999876786,2,0.1595074303056392,0.17804904924813866,4,0.21097829169347068,0.2250740969309476,9,0.04409722391966891,0.16994382709630385,20,0.05061234601584503,0.10381184542630971
20,2-4-9-20,4,0.2159443032394138,20x212,0.024983699986478314,2,0.10588769587110448,0.6653308608379369,4,0.05271072218145503,0.25492112057678534,9,0.053263083643156954,0.1299258539953837,20,0.04702836508829193,0.1222053568026506
