clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,34,155,5,6,0.945,0.85,0.96875,0.8717948717948718,0.909375,40
AS,34,153,7,6,0.935,0.85,0.95625,0.8292682926829268,0.903125,40
MR,33,145,15,7,0.89,0.825,0.90625,0.6875,0.865625,40
MS,31,154,6,9,0.925,0.775,0.9625,0.8378378378378378,0.86875,40
MVP,26,151,9,14,0.885,0.65,0.94375,0.7428571428571429,0.796875,40
PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.7938516290345559,0.86875,200
