,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,0,1,1,4
real_AS,0,34,4,1,1
real_MR,0,3,33,3,1
real_MS,2,2,2,31,3
real_MVP,3,2,8,1,26
