,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,3,2
real_AS,0,35,0,4,1
real_MR,0,5,35,0,0
real_MS,0,0,0,37,3
real_MVP,0,5,1,2,32
