,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,36,1,1,2
real_MR,0,1,31,7,1
real_MS,5,5,0,29,1
real_MVP,11,4,1,4,20
