,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,1,0,1,6
real_AS,0,25,2,9,4
real_MR,1,12,16,10,1
real_MS,7,15,0,15,3
real_MVP,15,8,1,2,14
