,N,AS,MR,MS,MVP
N,91.0,0.0,1.0,2.0,6.0
AS,0.0,90.5,8.5,0.5,0.5
MR,2.5,6.0,89.5,0.5,1.5
MS,0.0,1.0,7.000000000000001,85.5,6.5
MVP,3.0,7.000000000000001,13.0,3.0,74.0
