,N,AS,MR,MS,MVP
N,95.0,0.0,1.5,0.5,3.0
AS,0.0,96.5,2.5,0.5,0.5
MR,0.0,2.5,94.5,2.0,1.0
MS,0.0,2.0,1.5,93.5,3.0
MVP,3.0,4.0,1.5,1.5,90.0
