distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
17-8,2,KNN,DeepONMF_H2,1,156,34,6,4,0.95,0.975,0.85,0.9629629629629629,0.9125
17-8,2,KNN,DeepONMF_H2,2,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
17-8,2,KNN,DeepONMF_H2,3,156,32,8,4,0.94,0.975,0.8,0.9512195121951219,0.8875
17-8,2,KNN,DeepONMF_H2,4,155,35,5,5,0.95,0.96875,0.875,0.96875,0.921875
17-8,2,KNN,DeepONMF_H2,5,158,33,7,2,0.955,0.9875,0.825,0.9575757575757575,0.90625
17-8,2,KNN,DeepONMF_W,1,152,29,11,8,0.905,0.95,0.725,0.9325153374233128,0.8374999999999999
17-8,2,KNN,DeepONMF_W,2,143,27,13,17,0.85,0.89375,0.675,0.9166666666666666,0.784375
17-8,2,KNN,DeepONMF_W,3,146,31,9,14,0.885,0.9125,0.775,0.9419354838709677,0.84375
17-8,2,KNN,DeepONMF_W,4,147,29,11,13,0.88,0.91875,0.725,0.930379746835443,0.8218749999999999
17-8,2,KNN,DeepONMF_W,5,146,33,7,14,0.895,0.9125,0.825,0.954248366013072,0.8687499999999999
17-8,2,SVM,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
17-8,2,SVM,DeepONMF_H2,2,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
17-8,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
17-8,2,SVM,DeepONMF_H2,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
17-8,2,SVM,DeepONMF_H2,5,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
17-8,2,SVM,DeepONMF_W,1,148,39,1,12,0.935,0.925,0.975,0.9932885906040269,0.95
17-8,2,SVM,DeepONMF_W,2,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
17-8,2,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
17-8,2,SVM,DeepONMF_W,4,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
17-8,2,SVM,DeepONMF_W,5,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
17-8,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
17-8,2,UjaNet,DeepONMF_H2,2,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
17-8,2,UjaNet,DeepONMF_H2,3,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
17-8,2,UjaNet,DeepONMF_H2,4,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
17-8,2,UjaNet,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
17-8,2,UjaNet,DeepONMF_W,1,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
17-8,2,UjaNet,DeepONMF_W,2,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
17-8,2,UjaNet,DeepONMF_W,3,157,31,9,3,0.94,0.98125,0.775,0.9457831325301205,0.878125
17-8,2,UjaNet,DeepONMF_W,4,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
17-8,2,UjaNet,DeepONMF_W,5,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
