clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,147,13,2,0.925,0.95,0.91875,0.7450980392156863,0.934375,40
AS,24,141,19,16,0.825,0.6,0.88125,0.5581395348837209,0.740625,40
MR,30,153,7,10,0.915,0.75,0.95625,0.8108108108108109,0.853125,40
MS,25,142,18,15,0.835,0.625,0.8875,0.5813953488372093,0.75625,40
MVP,17,151,9,23,0.84,0.425,0.94375,0.6538461538461539,0.684375,40
PROMEDIO_MACRO,134,734,66,66,0.868,0.6699999999999999,0.9174999999999999,0.6698579775187163,0.79375,200
