,N,AS,MR,MS,MVP
N,96.0,0.0,0.5,0.0,3.5000000000000004
AS,0.0,95.0,2.5,2.5,0.0
MR,4.0,9.0,79.0,5.0,3.0
MS,0.5,1.5,0.0,94.0,4.0
MVP,4.0,4.0,3.0,3.5000000000000004,85.5
